pathway,pval,padj,log2err,ES,NES,size,leadingEdge,run_id,collection,contrast,direction
REACTOME_BIOLOGICAL_OXIDATIONS,6.8033099352711e-25,3.79624694388127e-22,1.29512308741004,-0.665502787441504,-2.78437851208858,192,CES1|UGT2B4|FMO3|UGT2B7|GSTA1|SULT2A1|ADH6|GSTA2|UGT2B10|ACSM5|CYP2C8|UGT2B15|CYP2A6|CYP2C18|NR1H4|NNMT|ADH4|CYP3A4|CYP21A2|UGT2A3|GSTM1|ADH1A|CYP8B1|UGT3A1|ADH1B|ADH1C|CYP2A7|UGT2B11|ACSM2B|CYP2C19|CYP2C9|ACSM2A|CYP7B1|GLYAT|AADAC|CYP1A2|CYP4A11|SULT1E1|UGDH|GLYATL1|ADH5|TPST2|MAT1A|CYP4A22|CNDP2|UGT2B17|FMO1|CYP2R1|SLC35D1|CYP3A43|CYB5R3|GCLC|CYP3A5|ALDH1B1|CYP4F11|NAT2|POMC|MGST1|CYP4F2|CYP3A7|CYP39A1|TPMT|ARNT|CYP4V2|CYP4F3|ACY1|MGST2|CYP2J2|MTARC2|CYP4F22|UGT1A7|CYP7A1|GCLM|AKR1A1|FDX1|UGT1A1|UGT2A1|CYP1A1|NQO2|EPHX1|UGT1A6|UGP2|PAOX|CYP2U1|CYP2E1|MAOB|SULT1B1|AS3MT|GGT1|ESD|AKR7A3|BPNT1|CYP51A1|UGT1A4|GSTA4|ACSS2|GSTO1|ACSM1|CYP11A1|NCOA2|CYP4F12|UGT1A3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_M_PHASE,8.13958548494714e-24,3.02792580040034e-21,1.26273988547916,0.537449055111555,2.41288414718073,375,KIF23|CDK1|NCAPG2|CDCA5|BIRC5|CENPF|ESPL1|LMNB1|KIF2C|BUB1B|PLK4|NCAPD2|NDC80|CENPM|AURKB|CDCA8|UBE2C|NCAPH|CCNB2|CDC20|VRK1|NUF2|NEK2|BUB1|TUBB3|KIF20A|PLK1|SPC25|ZWINT|CEP72|ERCC6L|CENPE|NCAPG|CENPI|CENPA|CCNB1|NCAPD3|SKA1|SPC24|H2AX|FBXO5|CENPK|KIF18A|SGO1|MAD2L1|CEP131|ODF2|CENPP|NDE1|RCC2|TMPO|INCENP|CENPU|NUMA1|CEP135|CENPO|TUBA1A|NUP205|CCP110|NUP188|KNL1|HAUS8|KNTC1|CKAP5|UBE2S|NUP210|NUP214|NUP160|CEP192|NUP155|NCAPH2|DSN1|FIRRM|HAUS5|SGO2|PTTG1|CNTRL|H2AZ2|ALMS1|CENPH|SMC4|CENPS|NUP107|PRKAR2B|CEP152|SMC1A|ZWILCH|ITGB3BP|PCNT|CEP250|NUP62|CEP164|NDC1|HAUS7|MZT1|PPP2R5C|SFI1|CTDNEP1|MASTL|CENPN|CENPL|KMT5A|MAD1L1|PHF8|AAAS|SKA2|TUBB2B|H2BC9|KIF2A|PPP1CC|NUP43|XPO1|H2BC26|SMC2|NUP93|CEP57|SMC3|MAPK3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_MITOTIC_PROMETAPHASE,1.73241287805762e-22,4.83343192978076e-20,1.22950405660873,0.629551868761274,2.63393785671961,199,CDK1|CDCA5|BIRC5|CENPF|KIF2C|BUB1B|PLK4|NCAPD2|NDC80|CENPM|AURKB|CDCA8|NCAPH|CCNB2|CDC20|NUF2|NEK2|BUB1|TUBB3|PLK1|SPC25|ZWINT|CEP72|ERCC6L|CENPE|NCAPG|CENPI|CENPA|CCNB1|SKA1|SPC24|CENPK|KIF18A|SGO1|MAD2L1|CEP131|ODF2|CENPP|NDE1|RCC2|INCENP|CENPU|NUMA1|CEP135|CENPO|TUBA1A|CCP110|KNL1|HAUS8|KNTC1|CKAP5|NUP160|CEP192|DSN1|FIRRM|HAUS5|SGO2|CNTRL|ALMS1|CENPH|SMC4|CENPS|NUP107|PRKAR2B|CEP152|SMC1A|ZWILCH|ITGB3BP|PCNT|CEP250|CEP164|HAUS7|MZT1|PPP2R5C|SFI1|CENPN|CENPL|MAD1L1|SKA2|TUBB2B|KIF2A|PPP1CC|NUP43|XPO1|SMC2|CEP57|SMC3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_COMPLEMENT_CASCADE,1.97368999670126e-20,4.40527607263722e-18,1.16906996676109,-0.865763151411808,-2.95149877147105,49,VTN|CPN2|CFHR1|F2|CRP|CLU|C2|SERPING1|C4BPA|C8G|C8B|CFI|C9|C8A|C6|C1S|CPB2|CFHR3|MBL2|MASP1|CFH|CFHR4|CPN1|CFHR5|C4A|CFHR2|C5|C4B,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,1.59915407306137e-18,2.97442657589414e-16,1.11466447751729,0.575313012956867,2.44868046605902,219,CDK1|CDCA5|BIRC5|CENPF|ESPL1|LMNB1|KIF2C|BUB1B|NDC80|CENPM|AURKB|CDCA8|UBE2C|CCNB2|CDC20|VRK1|NUF2|BUB1|TUBB3|PLK1|SPC25|ZWINT|ERCC6L|CENPE|CENPI|CENPA|CCNB1|SKA1|SPC24|FBXO5|CENPK|KIF18A|SGO1|MAD2L1|CENPP|NDE1|RCC2|TMPO|INCENP|CENPU|CENPO|TUBA1A|NUP205|NUP188|KNL1|KNTC1|CKAP5|UBE2S|NUP160|NUP155|DSN1|SGO2|PTTG1|CENPH|CENPS|NUP107|SMC1A|ZWILCH|ITGB3BP|NUP62|NDC1|PPP2R5C|CENPN|CENPL|MAD1L1|SKA2|TUBB2B|KIF2A|PPP1CC|NUP43|XPO1|NUP93|SMC3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,4.30952535892838e-18,6.87061471509154e-16,1.0959292864312,0.648506013208198,2.58651971706264,138,CDC45|CDK1|CDT1|TK1|TOP2A|E2F1|MCM2|MCM5|CCNA2|ORC1|MCM10|MCM3|CDC25A|E2F4|CDC6|CCNB1|RRM2|CCNE1|ORC6|MCM7|CDC7|FBXO5|MYBL2|E2F2|MCM4|RBL1|CCND2|POLA2|POLE2|MCM6|MCM8|PRIM1|POLA1|LIN9|POLE|CDKN2A|CCNE2|CDK2|DBF4|CDKN1C|CCND1|PRIM2|DHFR|PPP2R3B|HDAC1|TFDP1|CKS1B|PTK6|ORC3|RBBP4|PCNA|SRC,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_SYNTHESIS_OF_DNA,1.31032386959444e-17,1.62480159829711e-15,1.0864405425825,0.691526921379162,2.63840160246362,107,CDC45|CDT1|MCM2|MCM5|UBE2C|CCNA2|ORC1|MCM3|GINS2|CDC6|CCNE1|ORC6|MCM7|LIG1|MCM4|RFC5|POLA2|GINS1|POLE2|POLD1|POLD3|RFC3|GINS4|MCM6|MCM8|RFC2|RFC4|PRIM1|GINS3|POLA1|DNA2|UBE2S|POLE|CCNE2|CDK2|FEN1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,1.18956908324725e-17,1.62480159829711e-15,1.0864405425825,0.687970025425964,2.63524233116037,110,BIRC5|CENPF|KIF2C|BUB1B|NDC80|CENPM|AURKB|CDCA8|UBE2C|CDC20|NUF2|BUB1|PLK1|SPC25|ZWINT|ERCC6L|CENPE|CENPI|CENPA|SKA1|SPC24|CENPK|KIF18A|SGO1|MAD2L1|CENPP|NDE1|RCC2|INCENP|CENPU|CENPO|KNL1|KNTC1|CKAP5|UBE2S|NUP160|DSN1|SGO2|CENPH|CENPS|NUP107|ZWILCH|ITGB3BP|PPP2R5C|CENPN|CENPL|MAD1L1|SKA2|KIF2A|PPP1CC|NUP43|XPO1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_S_PHASE,1.74414320161119e-17,1.94646381299808e-15,1.07686819261983,0.632728676894666,2.557308174161,149,CDC45|CDCA5|CDT1|E2F1|MCM2|MCM5|UBE2C|CCNA2|ORC1|MCM3|CDC25A|GINS2|E2F4|CDC6|CCNE1|ORC6|MCM7|LIG1|MCM4|RFC5|POLA2|GINS1|POLE2|POLD1|POLD3|RFC3|GINS4|MCM6|MCM8|RFC2|RFC4|PRIM1|GINS3|POLA1|LIN9|DNA2|UBE2S|POLE|ESCO2|CCNE2|CDK2|FEN1|CDC25B|CCND1|PRIM2|SMC1A|TFDP1|CKS1B|PTK6|ORC3|RBBP4|PCNA,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_G2_M_CHECKPOINTS,4.33103184242521e-17,4.39402866922412e-15,1.06720998682811,0.638816261440988,2.5544199832676,141,CDC45|PKMYT1|CDK1|EXO1|GTSE1|MCM2|MCM5|RMI2|CCNB2|CLSPN|CCNA2|ORC1|MCM10|MCM3|CDC25A|BLM|CDC6|NSD2|CCNB1|CHEK1|BRIP1|ORC6|H2AX|MCM7|CDC7|RHNO1|MCM4|RFC5|BARD1|CDC25C|TOPBP1|BRCA1|RFC3|MCM6|MCM8|RFC2|RFC4|DNA2|CDK2|DBF4|TP53BP1|TP53|MDC1|MRE11|RBBP8,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,1.12603234482331e-16,1.04721008068568e-14,1.04762648849882,0.653633398963507,2.5453816308017,123,CDK1|CDCA5|BIRC5|CENPF|KIF2C|BUB1B|NDC80|CENPM|AURKB|CDCA8|CCNB2|CDC20|NUF2|BUB1|TUBB3|PLK1|SPC25|ZWINT|ERCC6L|CENPE|CENPI|CENPA|CCNB1|SKA1|SPC24|CENPK|KIF18A|SGO1|MAD2L1|CENPP|NDE1|RCC2|INCENP|CENPU|CENPO|TUBA1A|KNL1|KNTC1|CKAP5|NUP160|DSN1|FIRRM|SGO2|CENPH|CENPS|NUP107|SMC1A|ZWILCH|ITGB3BP|PPP2R5C|CENPN|CENPL|MAD1L1|SKA2|TUBB2B|KIF2A|PPP1CC|NUP43|XPO1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,6.60551812560554e-15,5.67058325244291e-13,0.996986217533181,0.57831836425155,2.38525075290661,174,CDCA5|BIRC5|CENPF|ESPL1|KIF2C|BUB1B|NDC80|CENPM|AURKB|CDCA8|UBE2C|CDC20|NUF2|BUB1|TUBB3|PLK1|SPC25|ZWINT|ERCC6L|CENPE|CENPI|CENPA|SKA1|SPC24|CENPK|KIF18A|SGO1|MAD2L1|CENPP|NDE1|RCC2|INCENP|CENPU|CENPO|TUBA1A|KNL1|KNTC1|CKAP5|UBE2S|NUP160|DSN1|SGO2|PTTG1|CENPH|CENPS|NUP107|SMC1A|ZWILCH|ITGB3BP|PPP2R5C|CENPN|CENPL|MAD1L1|SKA2|TUBB2B|KIF2A|PPP1CC|NUP43|XPO1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_DNA_REPAIR,1.67167660298497e-14,1.3325650635223e-12,0.97599468306432,0.481365863926587,2.12207083685306,313,DTL|EXO1|FANCI|RMI2|FANCG|XRCC2|CLSPN|EME1|CCNA2|PCLAF|XRCC3|POLQ|FANCD2|BLM|FANCB|NSD2|RAD51|TIMELESS|NEIL3|CHEK1|RAD51AP1|BRIP1|BRCA2|H2AX|LIG1|RHNO1|MSH2|RFC5|BARD1|TOPBP1|UBE2T|POLE2|BRCA1|POLD1|POLD3|RAD51D|RFC3|RFC2|RFC4|ACD|DCLRE1C|DNA2|POLE|FIRRM|CDK2|FEN1|FANCE|PRKDC|FANCA|H2AZ2|PAXIP1|TP53BP1|PMS2|RTEL1|FANCL|TP53|RIF1|MDC1|USP1|CENPS|RAD18|MRE11|MSH6|RBBP8|BAZ1B|UNG|ERCC3|NFRKB|PCNA|DCLRE1B|RAD9A|ACTR5|CHEK2|LIG3|H2BC9|XRCC1|ISY1|H2BC26|ACTL6A|FANCM|MSH3|RAD51C|POLN|SPIDR|GEN1|POLD2|RPA3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_DNA_REPLICATION,2.05934047694486e-14,1.53214931484698e-12,0.97599468306432,0.586080187366249,2.38903993305436,161,CDC45|CDT1|MCM2|MCM5|UBE2C|CCNA2|ORC1|MCM10|MCM3|GINS2|CDC6|CCNE1|ORC6|H2AX|MCM7|LIG1|CDC7|MCM4|RFC5|POLA2|GINS1|POLE2|POLD1|POLD3|RFC3|GINS4|MCM6|MCM8|RFC2|RFC4|PRIM1|GINS3|POLA1|DNA2|UBE2S|POLE|CCNE2|CDK2|FEN1|DBF4|H2AZ2|PRIM2|TWNK,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,8.03176169716762e-14,5.60215378377441e-12,0.954541630725724,-0.684986760769493,-2.60865574314034,95,CES1|FMO3|ADH6|CYP2C8|CYP2A6|CYP2C18|NR1H4|ADH4|CYP3A4|CYP21A2|ADH1A|CYP8B1|ADH1B|ADH1C|CYP2A7|CYP2C19|CYP2C9|CYP7B1|AADAC|CYP1A2|CYP4A11|ADH5|CYP4A22|FMO1|CYP2R1|CYP3A43|CYB5R3|CYP3A5|ALDH1B1|CYP4F11|POMC|CYP4F2|CYP3A7|CYP39A1|ARNT|CYP4V2|CYP4F3|CYP2J2|MTARC2|CYP4F22|CYP7A1|FDX1|CYP1A1|NQO2|EPHX1|PAOX|CYP2U1|CYP2E1|MAOB|CYP51A1|ACSS2|CYP11A1|NCOA2|CYP4F12,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_DRUG_ADME,8.57187094464659e-14,5.62718116130918e-12,0.954541630725724,-0.671882080957894,-2.5843890630096,99,ALB|HSD11B1|CES1|SLC22A1|UGT2B4|UGT2B7|GSTA1|SULT2A1|GSTA2|UGT2B10|ACSM5|CYP2C8|UGT2B15|CYP3A4|UGT2A3|GSTM1|ADH1A|UGT3A1|SLC22A7|UGT2B11|ACSM2B|PON1|CYP2C19|CYP2C9|ACSM2A|SERPINA6|GLYAT|AKR1C1|SULT1E1|GLYATL1|CNDP2|UGT2B17|NAT2|SLC29A3|TPMT|ACY1|SLCO1B1|XDH|PCK1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,9.95782124958104e-14,6.17384917474024e-12,0.954541630725724,-0.727723734786839,-2.64658572785158,72,ALB|APOC3|APOC2|APOA4|APOB|APOA5|APOA2|A2M|APOC1|APOA1|MTTP|APOF|LIPC|ANGPTL3|ANGPTL8|ANGPTL4|APOC4|LIPA|SAR1B|FGF21|APOE|LIPG|ABCA1|LPA|CREB3L3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_DNA_STRAND_ELONGATION,4.83430704455376e-13,2.83951929564316e-11,0.921426003494898,0.844353922125391,2.5685047642203,32,CDC45|MCM2|MCM5|MCM3|GINS2|MCM7|LIG1|MCM4|RFC5|POLA2|GINS1|POLD1|POLD3|RFC3|GINS4|MCM6|MCM8|RFC2|RFC4|PRIM1|GINS3|POLA1|DNA2|FEN1|PRIM2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,6.18647947050469e-13,3.45205554454161e-11,0.921426003494898,-0.658954800269803,-2.55050901187213,104,ALB|PLG|FGA|KNG1|F2|FGG|SERPINC1|CP|SDC2|F5|APOB|APOA5|SPP2|APOA2|CDH2|ITIH2|TF|APOA1|SERPIND1|AHSG|AFP|FSTL1|FAM20A|C4A|ENAM|FSTL3|SERPINA10|SPP1|IGFALS|PROC|IGFBP2|CCN1|VCAN|IGFBP1|APOE,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,8.55648976443495e-13,4.34047389868609e-11,0.921426003494898,0.817385841195459,2.57309302275589,37,CDC45|MCM2|MCM5|CLSPN|ORC1|MCM10|MCM3|CDC25A|CDC6|CHEK1|ORC6|MCM7|CDC7|MCM4|RFC5|CDC25C|RFC3|MCM6|MCM8|RFC2|RFC4|CDK2|DBF4,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,8.17618196613178e-13,4.34047389868609e-11,0.921426003494898,0.838620063782929,2.55649916061726,33,CDC45|CDT1|MCM2|MCM5|ORC1|MCM10|MCM3|CDC6|ORC6|MCM7|CDC7|MCM4|POLA2|POLE2|MCM6|MCM8|PRIM1|POLA1|POLE|CDK2|DBF4|PRIM2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,1.53824244465236e-12,7.4638198618784e-11,0.910119734774459,-0.46673818176415,-2.08288383091504,342,BHMT2|RPS4Y1|CDO1|HAO1|SDS|BHMT|PAPSS2|NNMT|BBOX1|DIO1|ACMSD|DAO|AGXT2|FOLH1|PRODH2|KYNU|SQOR|ARG1|OTC|GLUD2|ADI1|RPL9|TAT|TXNDC11|FAH|AGXT|MAT1A|IDO2|HPD|DMGDH|SEPHS2|AFMID|ASPA|SERINC1|SAT1|PAH|ASL|FMO1|ALDH4A1|SLC6A12|FTCD|HAL|ALDH9A1|SHMT1|GLUL|GRHPR|ACADSB|HOGA1|OAZ2|GLDC|DHTKD1|GPT|AMDHD1|AGMAT|SEPSECS|ACAT1|PSMD7|GATM|PHYKPL|MPST|QDPR|GOT1|HIBCH|PSMB2|CRYM|GSR|PIPOX|KYAT1|PAOX|SARS1|SDSL|TST|TXNRD1|AIMP1|PPM1K|RPS27L|CPS1|PXMP2|PSMA6|BCAT1|SLC25A15|PSMA3|HGD|RIDA|HDC|PSMB4|PSMA5|RPL39L|IYD|CAV1|SARDH|CTH|RPL26L1|MCCC1|DDO|AMD1|SLC3A2|RPL15|PSMB5|TXN2|AMT|KARS1|RARS1|SLC25A44|CHDH|RPL36AL|GNMT|GOT2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_ASPIRIN_ADME,1.83422183934833e-12,8.52913155296974e-11,0.898671232061694,-0.825616885930341,-2.63267968675139,39,ALB|CES1|UGT2B4|UGT2B7|UGT2B10|ACSM5|CYP2C8|UGT2B15|CYP3A4|UGT2A3|UGT3A1|SLC22A7|UGT2B11|ACSM2B|CYP2C19|CYP2C9|ACSM2A|GLYAT|GLYATL1|UGT2B17,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,2.07359505035253e-12,9.25652830477371e-11,0.898671232061694,0.565218063910583,2.30050831986658,154,EXO1|RMI2|XRCC2|CLSPN|EME1|CCNA2|XRCC3|POLQ|BLM|NSD2|RAD51|TIMELESS|CHEK1|RAD51AP1|BRIP1|BRCA2|H2AX|RHNO1|RFC5|BARD1|TOPBP1|POLE2|BRCA1|POLD1|POLD3|RAD51D|RFC3|RFC2|RFC4|DCLRE1C|DNA2|POLE|FIRRM|CDK2|FEN1|PRKDC|PAXIP1|TP53BP1|RTEL1|TP53|RIF1|MDC1|MRE11|RBBP8|BAZ1B|PCNA|RAD9A|CHEK2|LIG3|H2BC9|XRCC1|H2BC26|RAD51C|SPIDR|GEN1|POLD2|RPA3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_MITOTIC_G2_G2_M_PHASES,2.98673087552073e-12,1.28199679118505e-10,0.898671232061694,0.533405397960664,2.21859486877239,188,PKMYT1|FOXM1|CDK1|CENPF|GTSE1|E2F1|PLK4|CCNB2|HJURP|TICRR|CCNA2|NEK2|CDC25A|TUBB3|PLK1|CEP72|TPX2|CCNB1|SGO1|MYBL2|HMMR|CEP131|ODF2|NDE1|CDC25C|CEP135|TUBA1A|CCP110|HAUS8|LIN9|CKAP5|AURKA|CEP192|HAUS5|CDK2|CDC25B|CNTRL|BORA|ALMS1|PPP2R3B|TP53|MIS18BP1|PRKAR2B|CEP152|PCNT|CEP250|PHLDA1|CEP164|HAUS7|MZT1|SFI1|RBBP4,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,4.06023418779867e-12,1.67823013095678e-10,0.887074988399873,-0.659919660818855,-2.50053538561285,92,UGT2B4|UGT2B7|GSTA1|SULT2A1|GSTA2|UGT2B10|ACSM5|UGT2B15|NNMT|UGT2A3|GSTM1|UGT3A1|UGT2B11|ACSM2B|ACSM2A|GLYAT|CYP1A2|SULT1E1|UGDH|GLYATL1|TPST2|MAT1A|CNDP2|UGT2B17|SLC35D1|GCLC|NAT2|MGST1|TPMT|MGST2|UGT1A7|GCLM|AKR1A1|UGT1A1|UGT2A1|UGT1A6|UGP2|SULT1B1|AS3MT|GGT1|ESD|BPNT1|UGT1A4|GSTA4|GSTO1|ACSM1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_HOMOLOGY_DIRECTED_REPAIR,4.46854149464239e-12,1.78103296715032e-10,0.887074988399873,0.589745652098866,2.31103149020538,125,EXO1|RMI2|XRCC2|CLSPN|EME1|CCNA2|XRCC3|POLQ|BLM|NSD2|RAD51|TIMELESS|CHEK1|RAD51AP1|BRIP1|BRCA2|H2AX|RHNO1|RFC5|BARD1|TOPBP1|POLE2|BRCA1|POLD1|POLD3|RAD51D|RFC3|RFC2|RFC4|DNA2|POLE|FIRRM|CDK2|FEN1|TP53BP1|RTEL1|MDC1|MRE11|RBBP8|PCNA|RAD9A|LIG3|H2BC9|XRCC1|H2BC26|RAD51C|SPIDR|GEN1|POLD2|RPA3|RMI1|RAD51B|TOP3A|RPA2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,5.16127295757574e-12,1.9862002140188e-10,0.887074988399873,0.577418361383462,2.29776764385476,136,BIRC5|CENPF|KIF2C|BUB1B|NDC80|CENPM|AURKB|CDCA8|CDC20|NUF2|BUB1|TUBB3|PLK1|SPC25|ZWINT|ERCC6L|CENPE|CENPI|CENPA|SKA1|SPC24|CENPK|KIF18A|SGO1|MAD2L1|CENPP|NDE1|RCC2|INCENP|FMNL3|CENPU|CENPO|TUBA1A|KNL1|FMNL1|KNTC1|CKAP5|NUP160|DSN1|SGO2|FMNL2|DIAPH3|CENPH|CENPS|NUP107|ZWILCH|ITGB3BP|PPP2R5C|CENPN|CENPL|MAD1L1|SRC|SKA2|PFN2|TUBB2B|KIF2A|PPP1CC|NUP43|XPO1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_CHROMOSOME_MAINTENANCE,5.92367517886687e-12,2.20360716653848e-10,0.887074988399873,0.587980676097575,2.28822793049068,121,CENPM|HJURP|CCNA2|BLM|DSCC1|CENPI|CENPA|H2AX|LIG1|CENPK|CENPP|RFC5|OIP5|POLA2|CHTF18|CENPU|POLD1|POLD3|CENPO|RFC3|PIF1|CENPW|KNL1|RFC2|RFC4|PRIM1|ACD|POLA1|DNA2|CDK2|MIS18A|FEN1|H2AZ2|RTEL1|PRIM2|CENPH|MIS18BP1|CENPS|ITGB3BP|TERT|RBBP4|CENPN|CENPL|PCNA|H2BC9|H2BC26|CENPQ|POLD2|RPA3|RBBP7|DKC1|RUVBL2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,1.34271453098376e-11,4.83377231154155e-10,0.875325132024659,-0.717275317403289,-2.55383643143351,63,BAAT|HAO1|AMACR|HAO2|DAO|ACOX3|PEX26|NUDT7|HMGCL|PEX2|ACOX1|AGXT|SLC27A2|ZFAND6|EHHADH|ACAA1|ACOX2|UBE2D3|SCP2|DHRS4|CAT|PHYH|CRAT|PEX6|ECH1|PIPOX|PAOX|ACOT2|LONP2|ECI2|UBC|PEX13|HACL1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_METABOLISM_OF_STEROIDS,1.5120939074568e-11,5.27342750225559e-10,0.863415391606693,-0.577873083277941,-2.33390213791683,147,ALB|HSD11B1|GC|BAAT|NR1H4|AKR1D1|CYP21A2|AMACR|CYP8B1|SLC10A1|SRD5A2|PLPP6|AKR1C2|HSD17B11|MSMO1|CYP7B1|SERPINA6|AKR1C1|SLC51A|SLC27A2|SC5D|HMGCS1|GPAM|CYP2R1|SAR1B|SRD5A3|ACOX2|POMC|IDI1|FDFT1|CYP39A1|SLCO1B1|SCP2|SEC23A|PPARA|OSBPL9|CYP7A1|ABCB11|FDX1|SEC24B|DHCR24|ACAT2|ACACB|PMVK|HSD17B2|CHD9|AKR1C3|CYP17A1|ELOVL6|CYP51A1|CYP11A1|SEC24D|NCOA2|FDPS|INSIG1|RXRA|SCD|SEC24A|NSDHL|LSS|EBP|ABCC3|MVK|STS|MTF1|MVD|HSD17B4|HSD3B7|DHCR7|AKR1C4|SLC27A5|STARD5|SLCO1A2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,1.59152408003378e-11,5.38224507065971e-10,0.863415391606693,-0.606071851682389,-2.39321115486612,121,ALB|PLG|ORM1|FGA|FGB|ORM2|APOH|KNG1|FGG|ITGB3|CLU|SERPING1|F5|SPP2|CDC37L1|A2M|TF|ITIH3|APOA1|SERPINA3|AHSG|HRG|A1BG|CYB5R1|WDR1|TAGLN2|APOOL|RARRES2|SELENOP|PROS1|ANXA5|LAMP2|ITIH4|SERPINA1|CAP1|SERPINF2|TUBA4A|STXBP3|CD63|FN1|TGFB2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,4.06992842775904e-11,1.33589415452326e-09,0.851339057116899,-0.836766217401918,-2.57833074655286,32,ALB|APOC3|APOC2|APOA4|APOB|APOA5|APOA2|APOA1|MTTP|APOF|LIPC|ANGPTL3|ANGPTL8|ANGPTL4|FGF21|APOE|LIPG|LPA|CREB3L3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
