,Hep_D1_1,Hep_D1_2,Hep_D1_3,SW1116_D1_1,SW1116_D1_2,SW1116_D1_3,SW48_D1_1,SW48_D1_2,SW48_D1_3
ENSG00000256237.1,0,0,0,0,0,0,0,0,0
ENSG00000256238.1,4.005,3.007,9.006,6.011,3.005,6.004,0,5.006,5.009
ENSG00000256243.2,0,0,0,0,0,0,0,1,0
ENSG00000256249.1,0,0,0,0,7.081,0,0,0,2
ENSG00000256250.1,2,2,1,2.768,0,0,0,2,1
ENSG00000256254.1,0,0,0,0,0,0,1,0,0
ENSG00000256256.1,0,0,0,0,0,0,0,0,0
ENSG00000256258.1,0,0,0,0,0,0,0,0,0
ENSG00000256259.1,0,0,0,0,0,0,0,0,0
ENSG00000256262.3,122.744,151,124.987,16.455,13,15,3,2,0
ENSG00000256263.1,0,0,0,0,0,0,0,0,0
ENSG00000256268.3,0,0,2,109,116,132.001,16,37,35
ENSG00000256269.11,720,734.999,705.001,917.001,861.999,915.002,543,426.998,493.997
ENSG00000256271.1,0,0,0,0,1,0,0,0,0
ENSG00000256273.1,0,0,0,0,0,0,0,0,0
ENSG00000256274.2,0,0,0,0,0,0,0,0,0
ENSG00000256278.1,3,2,3,0,3,3.023,4,3,10.184
ENSG00000256280.1,0,0,0,1,0,0,0,0,0
ENSG00000256281.1,0,0,0,0,0,0,0,0,0
ENSG00000256282.2,4,8,11,10,6,5,12,20,25
ENSG00000256283.1,0,0,0,0,0,0,0,0,0
ENSG00000256285.1,0,0,0,0,0,0,0,0,0
ENSG00000256286.2,0,0,0,0,0,0,0,0,0
ENSG00000256287.1,0,0,0,0,0,0,0,0,0
ENSG00000256288.1,0,0,1,1.88,6.014,1.052,1.002,1.162,0
ENSG00000256292.2,2,2,0,0,0,0,0,0,0
ENSG00000256293.2,0,0,0,0,0,0,0,0,0
ENSG00000256294.8,149,146,122,58,57.001,48.985,19.005,17.002,25.001
ENSG00000256298.1,0,0,0,0,0,0,0,0,0
ENSG00000256299.1,0,0,0,0,0,1,0,0,0
ENSG00000256306.1,0,0,0,0,0,0,0,0,0
ENSG00000256310.1,0,0,0,0,0,0,0,0,0
ENSG00000256311.1,0,0,0,0,0,0,0,0,0
ENSG00000256312.1,0,1,1,0,3,5,9,8,3
ENSG00000256314.1,0,0,0,0,0,0,0,0,0
ENSG00000256315.1,0,0,0,0,0,0,0,0,0
ENSG00000256321.6,0,0,0,0,0,0,0,0,0
ENSG00000256325.1,11,12,9,0,0,0,8,23,20.158
ENSG00000256331.1,0,0,0,0,0,0,0,0,0
ENSG00000256338.2,0,0,1.004,0,2.008,0,0,0,1.002
ENSG00000256339.1,0,0,0,0,0,0,0,0,0
ENSG00000256340.11,0,0,0,0,0,0,0,0,0
ENSG00000256341.1,0,0,0,0,0,9.131,0,0,0
ENSG00000256343.8,0,0,0,0,0,0,0,0,0
ENSG00000256346.1,0,0,0,0,0,0,0,0,0
ENSG00000256347.1,0,0,0,0,0,0,3,4,3
ENSG00000256349.1,7.044,0,7.157,44.862,0,0,12.813,0,9.269
ENSG00000256350.1,0,0,0,0,0,0,0,0,0
ENSG00000256351.1,0,0,1,0,0,0,0,8,0
ENSG00000256353.1,0,0,0,0,0,0,0,0,0
ENSG00000256355.1,0,0,0,0,0,0,0,0,0
ENSG00000256356.1,0,0,0,0,1,1,0,0,0
ENSG00000256357.1,0,0,1,0,0,0,0,0,0
ENSG00000256358.1,0,0,0,0,0,0,0,0,0
ENSG00000256361.1,1,2,2,0,0,0,2,0,2
ENSG00000256362.2,0,0,0,0,0,0,0,0,0
ENSG00000256364.1,0,0,0,0,0,0,0,0,0
ENSG00000256371.1,0,0,0,0,0,0,0,0,0
ENSG00000256372.1,0,0,0,0,0,0,0,0,0
ENSG00000256377.6,69.125,89.001,72.314,2.839,1.388,2.526,26.501,15.876,25.896
ENSG00000256378.1,0,0,0,0,0,0,0,0,0
ENSG00000256379.2,0,0,0,0,0,0,0,0,0
ENSG00000256381.1,1,0,0,1,0,0,0,0,0
ENSG00000256385.1,0,0,0,0,0,0,0,0,0
ENSG00000256389.2,0,0,0,0,0,0,0,0,0
ENSG00000256394.3,2,0,0,0,0,0,0,0,0
ENSG00000256399.1,2,6,1,1,1,2,1,2,2
ENSG00000256400.1,0,0,0,0,0,0,0,0,0
ENSG00000256403.1,0,0,0,0,0,0,0,0,0
ENSG00000256407.2,0,0,0,0,4.45,0,9.78,1.195,3.966
ENSG00000256417.1,0,0,0,3,0,3,0,2,0
ENSG00000256420.1,0,0,0,0,0,0,0,0,0
ENSG00000256422.8,3.001,24.756,11.953,8.976,9.625,4,12.797,25.425,31.665
ENSG00000256424.2,0,0,0,0,0,0,0,0,0
ENSG00000256433.3,5,9,2,74,55,58,54,54,74
ENSG00000256436.1,6.027,5,4,8.001,10.003,7.001,7,6,3
ENSG00000256440.1,0,0,0,0,0,0,0,0,0
ENSG00000256441.1,0,0,0,0,0,0,0,0,0
ENSG00000256442.2,0,0,0,4,1,0,1,0,0
ENSG00000256443.1,1,2,3,19,27.577,19,14,7,9
ENSG00000256448.5,0,0,0,0,2,2,0,0,2
ENSG00000256450.1,1,0,0,1,3,0,0,0,3
ENSG00000256452.1,0,0,0,0,0,0,0,0,0
ENSG00000256453.2,5.117,6.545,0,26.211,18.75,4.821,18.945,11.687,15.736
ENSG00000256458.1,0,0,0,0,0,0,1,2,0
ENSG00000256462.1,0,0,0,0,0,0,1,0,0
ENSG00000256463.10,0,1,0,0,0,0,0,0,0
ENSG00000256464.1,8,16.54,10,3,7,4,11,5,7
ENSG00000256465.1,0,0,0,0,0,0,0,0,0
ENSG00000256469.1,0,0,0,0,0,0,0,0,0
ENSG00000256473.1,0,0,0,0,0,0,0,0,0
ENSG00000256474.1,0,0,0,0,0,0,0,0,0
ENSG00000256480.1,0,0,0,0,0,0,0,0,0
ENSG00000256481.1,0,0,0,0,0,0,1,0,0
ENSG00000256482.1,0,0,0,0,0,0,0,0,0
ENSG00000256484.1,0,0,0,0,0,0,0,0,0
ENSG00000256494.1,0,0,0,0,0,0,0,0,0
ENSG00000256496.1,0,0,0,0,0,0,0,0,0
ENSG00000256499.2,0,0,0,0,0,0,0,0,0
ENSG00000256500.6,130.281,0,130.229,224.26,324.56,355.564,63.115,46.496,0
ENSG00000256502.1,0,0,0,0,0,0,0,0,0
ENSG00000256504.2,0,0,0,0,0,0,1,0,1
ENSG00000256508.2,0,0,0,0,0,0,5,5,2
ENSG00000256512.1,0,0,0,0,0,0,0,0,0
ENSG00000256513.1,0,0,0,0,0,0,0,0,0
ENSG00000256514.1,587.207,591.811,529.904,410.262,262.927,369.385,82.156,80.917,96.433
ENSG00000256518.3,0,0,0,0,0,0,0,0,0
ENSG00000256525.8,279.024,295,279.001,316,314.999,325.001,436.256,369.001,464.001
ENSG00000256533.1,0,0,0,0,0,0,0,0,0
ENSG00000256537.5,1378.891,1419.779,1406.851,1078.383,964.283,1020.734,670,652.001,754.101
ENSG00000256538.2,3,3,0,0,0,0,0,1,2
ENSG00000256540.2,1,0,0,3,0,4,2,0,0
ENSG00000256542.2,1,0,0,26.959,23.841,13,377.998,319.365,327.195
ENSG00000256546.4,3,6,6,41.001,44.999,47.999,121.003,113,112.999
ENSG00000256551.2,0,0,0,0,0,1,0,0,0
ENSG00000256552.3,0,0,0,0,0,0,2,1,4.151
ENSG00000256553.1,0,0,0,0,0,0,0,0,0
ENSG00000256557.1,0,0,0,0,0,0,6,2,4
ENSG00000256560.1,0,0,0,0,0,0,0,0,0
ENSG00000256563.2,0,0,0,0,0,0,0,0,0
ENSG00000256564.1,3,0,3,0,5,4,0,0,0
ENSG00000256566.1,1.612,0,11.858,0,0,1.385,0,0,1.989
ENSG00000256568.2,0,0,0,0,0,0,0,0,0
ENSG00000256569.1,0,0,0,0,0,0,0,0,0
ENSG00000256571.1,0,0,0,0,0,0,0,0,1
ENSG00000256574.8,0,0,0,0,1,0,0,2,3
ENSG00000256576.3,11,5,2,18,14,15,40,29,38
ENSG00000256577.2,0,0,0,0,0,0,0,0,0
ENSG00000256581.1,0,0,1,0,0,0,0,0,0
ENSG00000256582.1,0,1,2,0,0,0,0,0,0
ENSG00000256588.1,0,0,1,0,0,0,0,3,2
ENSG00000256589.2,0,0,0,0,0,0,0,1,2
ENSG00000256590.2,0,0,0,0,0,0,0,0,0
ENSG00000256591.5,193.719,162.034,238.299,109.831,113.856,217.877,114.62,138.282,130.2
ENSG00000256594.11,0,0,0,2,0,1.288,1,0,0
ENSG00000256596.1,0,0,0,0,0,0,0,0,0
ENSG00000256597.3,0,0,0,0,0,0,0,0,0
ENSG00000256603.1,1.083,0,0,2,0,3,1,1,2
ENSG00000256609.1,1,1,1,0,0,0,0,0,0
ENSG00000256612.9,0,0,0,0,0,0,0,0,0
ENSG00000256614.1,0,0,0,0,0,0,0,0,0
ENSG00000256615.1,0,0,0,0,0,0,0,0,0
ENSG00000256616.3,1.002,12.001,3.017,5.005,7.006,5.015,6.038,13.05,7.809
ENSG00000256625.1,1.005,2,4.036,5,2.007,1,3.004,0,1.002
ENSG00000256626.1,0,0,0,0,0,0,0,0,0
ENSG00000256627.1,0,0,0,0,0,0,0,0,0
ENSG00000256628.4,170.815,164.612,188.119,157.902,156.376,148.689,134.943,141.536,123.318
ENSG00000256630.1,0,0,0,0,0,0,0,0,0
ENSG00000256632.3,0,0,0.89,0,0,0,0,0,1.079
ENSG00000256633.1,0,0,1,0,0,0,0,0,0
ENSG00000256637.9,0,0,0,0,0,0,1,0,0
ENSG00000256640.1,0,0,0,0,0,0,0,0,0
ENSG00000256642.1,1,0,2,0,0,0,1,0,2
ENSG00000256643.1,0,0,0,0,0,0,0,0,0
ENSG00000256646.8,619.954,548.151,600.158,508.88,392.844,495.784,265.282,253.398,251.986
ENSG00000256650.1,0,0,0,0,0,0,0,0,0
ENSG00000256651.1,0,0,0,0,0,0,0,1,1
ENSG00000256654.4,0,0,0,0,1,0,16.001,11,13
ENSG00000256657.1,0,0,0,1,1,0,0,0,1
ENSG00000256658.1,0,0,0,0,0,0,0,0,0
ENSG00000256659.2,0,0,0,0,1,0,0,0,0
ENSG00000256660.7,0,0,0,0,0,0,0,0,0
ENSG00000256661.1,0,0,0,0,0,0,0,2,0
ENSG00000256663.1,0,0,0,0,0,0,3.727,10.34,4.547
ENSG00000256664.1,622.122,456.113,557.871,90.387,70.399,47.552,981.045,978.886,1015.132
ENSG00000256667.7,0,0,0,0,7.048,0,0,24.251,0
ENSG00000256670.1,0,0,0,0,0,0,0,0,0
ENSG00000256671.7,33.17,28.084,39.283,7.713,8.652,1.608,7.297,7.479,13.21
ENSG00000256672.1,0,0,0,0,0,0,0,0,0
ENSG00000256673.1,0,0,0,0,0,0,0,0,0
ENSG00000256674.1,0,0,0,0,0,0,0,0,0
ENSG00000256678.1,19.556,0,0,0,0,0,2.04,0,0
ENSG00000256681.1,1,0,0,0,0,1,0,0,0
ENSG00000256682.2,0,0,1,0,0,1,1,2,9.185
ENSG00000256683.7,232.999,252.001,222.999,235,157,144,2,0,1
ENSG00000256684.1,0,0,0,0,0,0,0,0,0
ENSG00000256686.1,0,0,0,0,0,0,0,0,0
ENSG00000256690.1,6.641,14.107,2.501,14.154,13.223,9.748,18.764,24.157,30.802
ENSG00000256691.1,0,0,0,0,0,0,0,1,0
ENSG00000256694.1,0,0,0,0,1,0,0,0,0
ENSG00000256695.2,0,0,0,0,0,0,0,0,0
ENSG00000256699.1,0,0,0,0,0,0,0,0,0
ENSG00000256704.3,0,0,3,0,0,0,0,0,0
ENSG00000256705.3,0,1,0,0,2,0,1.999,0,1
ENSG00000256706.2,0,0,0,0,0,0,0,1,0
ENSG00000256708.1,0,0,0,0,0,0,0,0,0
ENSG00000256709.2,0,0,0,0,0,0,0,0,0
ENSG00000256712.1,2,1,3,1,5,4,5,3,8
ENSG00000256713.8,0,2,0,1.285,3,6,0,1,3
ENSG00000256714.1,0,0,0,0,0,0,0,0,0
ENSG00000256717.1,2,0,1,0,0,0,0,0,0
ENSG00000256720.1,0,0,0,0,0,0,0,0,0
ENSG00000256721.1,0,0,0,0,0,0,0,0,0
ENSG00000256723.1,0,0,0,0,0,0,0,0,0
ENSG00000256732.2,0,0,0,0,0,0,0,0,0
ENSG00000256733.2,0,0,0,4,3,4,0,0,1
ENSG00000256734.1,0,0,0,0,1,1,0,0,0
ENSG00000256737.1,0,0,0,0,0,0,0,0,0
ENSG00000256739.1,0,0,0,0,0,0,0,0,1
ENSG00000256742.1,0,0,0,1,2,3,6,3.065,3
ENSG00000256745.1,0,1.002,0,0,0,0,0,0,0
ENSG00000256746.5,0,0,0,0,0,0,0,0,2
ENSG00000256747.1,0,0,0,0,0,0,0,0,0
ENSG00000256748.1,0,0,0,0,0,3,0,0,0
ENSG00000256750.2,0,0,0,0,0,0,0,0,0
ENSG00000256751.6,33.511,45,25.338,49.271,59.178,53.312,5.038,10.134,12.047
ENSG00000256752.1,0,0,0,0,0,0,0,0,0
ENSG00000256756.1,0,0,0,0,0,0,0,0,0
ENSG00000256757.1,0,0,0,0,0,0,0,0,0
ENSG00000256762.1,0,1,0,0,0,0,0,0,0
ENSG00000256769.1,0,0,0,0,0,0,0,0,0
ENSG00000256771.5,204.149,207.655,178.225,197.039,218.186,165.087,58,65.03,74.016
ENSG00000256774.1,0,0,0,0,0,0,0,2,0
ENSG00000256777.1,0,0,0,0,0,0,0,0,0
ENSG00000256779.2,0,1,0,0,0,0,0,0,0
ENSG00000256783.1,0,0,0,1,0,1,0,0,0
ENSG00000256789.1,0,0,0,0,4,0,0,0,0
ENSG00000256797.1,0,0,0,0,0,0,0,2,0
ENSG00000256799.1,0,0,0,0,0,0,0,1,0
ENSG00000256802.3,208,181.999,234,17,22,25,43.999,51,47
ENSG00000256803.1,0,0,0,0,0,0,0,0,0
ENSG00000256804.1,0,3.322,0,0,0,0,0,0,0
ENSG00000256806.6,66.016,84.948,81.447,83,84,78.609,14,10,6
ENSG00000256810.2,0,0,0,0,0,0,0,0,0
ENSG00000256811.1,0,2,2,0,0,0,1,0,0
ENSG00000256812.2,0,3,0,9,6,8,0,0,0
ENSG00000256813.1,0,0,0,0,1.316,0,0,0,0
ENSG00000256814.1,0,0,0,0,0,0,0,0,0
ENSG00000256817.1,2,0,0,0,0,0,0,0,0
ENSG00000256824.1,0,0,0,0,0,0,0,0,0
ENSG00000256825.4,0,0,0,0,0,0,0,0,0
ENSG00000256826.1,0,0,0,0,0,0,0,0,0
ENSG00000256827.1,0,0,0,0,0,1,1,2,0
ENSG00000256835.1,0,0,0,0,0,0,0,0,0
ENSG00000256837.1,0,0,0,0,0,0,0,0,0
ENSG00000256843.1,0,0,0,0,0,0,0,0,0
ENSG00000256844.1,0,0,0,0,0,0,0,0,0
ENSG00000256847.1,11,5,10,0,0,0,0,0,0
ENSG00000256849.1,0,0,0,0,0,0,0,0,0
ENSG00000256851.1,0,0,0,0,0,0,0,0,0
ENSG00000256852.1,0,0,0,0,0,0,0,0,0
ENSG00000256861.1,0,0,0,10.985,32.98,0,8.781,0,0
ENSG00000256862.5,8,3,3,2,6,6,0,8,1
ENSG00000256870.3,0,0,0,0,0,0,0,0,0
ENSG00000256875.2,0,0,0,3,0,0,0,0,0
ENSG00000256879.1,0,0,0,0,0,0,0,0,0
ENSG00000256884.1,1,0,0,0,1,0,0,0,0
ENSG00000256888.6,0,0,0,0,0,0,0,0,0
ENSG00000256894.1,2,0,4,0,3,1,2,0,0
ENSG00000256896.1,0,0,0,0,0,0,0,0,0
ENSG00000256897.1,11,8,8,3,9,7,73,80,68
ENSG00000256898.1,0,0,0,2,0,0,0,0,1
ENSG00000256902.1,0,0,0,0,0,0,0,0,0
ENSG00000256904.1,0,0,0,0,0,0,0,0,0
ENSG00000256906.1,1,0,0,0,0,0,0,0,0
ENSG00000256912.1,0,0,0,0,0,0,0,0,0
ENSG00000256913.1,2.005,3.004,4,3,0,2,5,2,3
ENSG00000256915.2,0,0,2,5,5,1,0,1,2
ENSG00000256916.1,0,0,0,298,254,297,11,10,20
ENSG00000256917.1,0,0,0,0,0,0,0,0,0
ENSG00000256923.1,0,0,0,0,0,0,0,0,0
ENSG00000256925.3,0,0,0,0,0,0,0,1,0
ENSG00000256928.1,0,0,0,0,0,0,0,0,0
ENSG00000256937.1,23,23,23,0,0,0,0,0,0
ENSG00000256940.4,180.406,135,162.921,459.902,364.962,425.166,84.493,51,89.527
ENSG00000256943.1,0,0,0,1.041,4,7,132.002,160.314,205.429
ENSG00000256944.1,2,0,1,0,0,0,0,0,0
ENSG00000256947.1,1,0,0,0,0,0,0,0,0
ENSG00000256948.1,0,0,0,0,0,0,0,0,0
ENSG00000256950.2,1.049,1.132,4.431,9.861,5.62,3.165,18.671,18.27,8.248
ENSG00000256951.1,0,0,0,0,0,0,0,0,0
ENSG00000256955.2,5,1,6,12,11,9,0,0,0
ENSG00000256963.1,0,0,0,0,0,0,0,0,0
ENSG00000256966.6,6.196,0,0,4.339,1.301,2.665,2.672,7.656,14.175
ENSG00000256967.1,33,18,32,67,75,55,50,71,75
ENSG00000256968.1,0,0,0,0,0,0,0,0,0
ENSG00000256969.2,79,62,77,0,0,0,7.004,7.856,2.996
ENSG00000256971.2,0,0,0,0,0,0,0,0,0
ENSG00000256972.1,0,0,0,0,0,0,0,0,0
ENSG00000256973.1,2,2,1,0,2,2,9,11,12
ENSG00000256975.1,0,0,0,0,0,0,0,0,0
ENSG00000256977.13,11.938,3.222,5.301,0,0,7.843,0,12.079,0
ENSG00000256980.5,0,0,2,4,2,5,0,0,0
ENSG00000256981.1,6,9,6,15,14,8,14,10,8
ENSG00000256982.3,0,0,0,1,3,1,27,37,32
ENSG00000256984.2,0,0,0,5,9,6,17,17,23
ENSG00000256986.2,0,0,0,0,0,0,0,0,0
ENSG00000256987.1,2,2,0,0,0,0,0,0,0
ENSG00000256988.2,0,0,0,2,1,1,2,4,8
ENSG00000256994.2,0,0,0,0,0,0,0,0,0
ENSG00000256995.8,0,0,0,0,0,0,0,0,0
ENSG00000257000.1,0,0,0,0,0,0,0,0,0
ENSG00000257002.1,0,0,0,1,1,2,0,0,0
ENSG00000257004.1,0,0,0,0,3,1,0,0,0
ENSG00000257005.1,0,0,0,0,0,0,0,0,0
ENSG00000257008.7,0,0,1,0,0,0,0,4,0
ENSG00000257009.1,0,0,0,0,0,0,0,0,0
ENSG00000257012.1,0,0,0,0,0,0,0,0,0
ENSG00000257016.1,0,0,0,0,0,0,0,0,0
ENSG00000257017.10,126711.378,118427.261,123816.171,1,2,4,3,1,1.001
ENSG00000257021.1,0,0,0,0,0,0,0,0,0
ENSG00000257022.1,0,0,0,0,0,0,0,0,0
ENSG00000257023.1,1,2,1,2,3,1,0,0,1
ENSG00000257025.1,0,0,0,0,0,0,0,0,0
ENSG00000257027.1,1,1,1,22,47,26,26.086,29,29
ENSG00000257035.1,0,0,0,0,0,0,0,0,0
ENSG00000257037.1,0,2,0,0,0,0,2,4,5
ENSG00000257038.1,2,3,4,0,7.17,1.446,5.493,7.525,9.934
ENSG00000257042.1,0,0,0,0,2,0,0,0,0
ENSG00000257043.1,0,0,0,0,0,0,1,1,0
ENSG00000257045.1,0,0,0,0,0,0,1,0,0
ENSG00000257046.5,2.084,3.159,4.979,28.973,13.642,10.595,65.475,67.338,93.815
ENSG00000257048.1,0,0,0,0,1,2,1,5,4
ENSG00000257052.1,4,16,10,0,0,2,0,0,2
ENSG00000257056.3,0,0,0,0,0,1,0,0,0
ENSG00000257057.3,0,0,0,0,2,0,0,0,0
ENSG00000257058.1,0,0,0,0,0,0,1,0,0
ENSG00000257060.8,3,3,1.673,4.352,5.025,1,6.372,2.932,8.914
ENSG00000257062.6,2.035,10,6,0,0,0,3.138,3,1.028
ENSG00000257065.1,1.043,1.048,0,1.057,0,0,0,0,0
ENSG00000257067.6,1,0,0,0,0,0,0,0,0
ENSG00000257069.6,0,0,5,0,0,0,2.097,1.244,1
ENSG00000257070.1,0,0,0,0,1,0,0,3,1
ENSG00000257074.3,0,2.008,0,0,0,0,0,0,0
ENSG00000257075.1,0,0,0,0,0,0,0,0,0
ENSG00000257078.1,0,0,0,0,0,0,0,0,0
ENSG00000257083.7,0,0,0,0,0,1,0,0,2
ENSG00000257084.2,0,0,0,31,19,28,34,42,59
ENSG00000257086.1,5.594,2,14.079,23.109,30.037,31.622,63.502,56,79.473
ENSG00000257087.1,0,0,0,0,0,0,0,0,0
ENSG00000257093.7,1460,1588,1371.893,803.991,1125,1008.462,1209.817,1302.882,1336.526
ENSG00000257094.1,0,0,0,0,0,0,0,0,0
ENSG00000257095.1,0,0,0,0,0,0,0,0,0
ENSG00000257096.1,0,0,0,0,0,0,0,0,0
ENSG00000257097.1,17.327,37.797,21.351,4,14.702,16,0,8,6
ENSG00000257101.1,0,0,0,0,0,0,0,0,0
ENSG00000257103.9,2489.223,2697,2417.318,2358.999,2339.945,2467.225,2309.007,2396.054,2420.999
ENSG00000257105.1,0,0,0,0,0,0,0,0,0
ENSG00000257108.2,0,5,1,3,1,4,14,5,9
ENSG00000257109.3,0,0,0,0,0,0,0,0,0
ENSG00000257113.1,0,0,0,0,0,0,0,0,0
ENSG00000257114.3,0,0,0,3.666,5,4,0,0,0
ENSG00000257115.2,0,0,0,0,0,0,2.96,4.221,3
ENSG00000257119.1,0,0,0,0,0,0,0,0,0
ENSG00000257120.1,0,2.015,0,0,1,0,3.004,5.089,6
ENSG00000257121.1,5,0,1,2,3,0,9,3,0
ENSG00000257122.6,0,0,0,0,0,14.306,0,8.65,4.653
ENSG00000257124.2,0,0,0,0,0,0,0,0,0
ENSG00000257125.1,0,0,0,0,0,0,0,0,0
ENSG00000257126.6,0,0,0,1,3,0,0,0,0
ENSG00000257127.6,1,0,0,0,1,0,0,0,0
ENSG00000257128.1,0,0,0,0,0,0,0,0,0
ENSG00000257129.1,0,0,0,0,0,0,0,0,0
ENSG00000257135.8,98.001,122.001,111,121.001,100,102,17,25,24.976
ENSG00000257137.7,0,0,1,6,4,4,2,5,0
ENSG00000257138.1,0,0,0,2,6,5,0,0,0
ENSG00000257139.1,28.666,25.659,21.49,11.991,12.998,4.251,37.892,29.805,42.207
ENSG00000257142.1,0,0,0,0,0,0,5.979,1.943,4.835
ENSG00000257146.1,0,0,0,0,0,0,0,0,0
ENSG00000257150.4,2,2,4.001,0,0,0,0,0,0
ENSG00000257155.1,0,0,0,0,0,0,0,1,0
ENSG00000257157.1,0,0,0,0,0,0,0,0,0
ENSG00000257159.1,0,0,1,0,0,3,0,0,4
ENSG00000257162.6,0,0,0,0,0,0,0,0,0
ENSG00000257164.5,0,0,0,0,0,0,0,0,0
ENSG00000257165.5,0,0,0,0,0,0,0,0,0
ENSG00000257167.3,11.53,10.316,8.292,85.243,68.093,88.76,59.089,58.598,83.57
ENSG00000257169.1,0,0,1,0,0,0,1,0,0
ENSG00000257171.2,0,0,0,0,0,0,0,0,0
ENSG00000257173.1,0,0,0,0,0,0,0,0,0
ENSG00000257175.2,0,0,0,0,0,0,1.001,1.27,0
ENSG00000257176.3,24.033,30,33,32.998,29.772,36,77,66.707,87.165
ENSG00000257178.5,0,0,0,3,2,4,6,14,23
ENSG00000257179.1,0,0,0,0,0,0,1.011,0,0
ENSG00000257180.1,0,0,0,0,0,1,2.707,0,0
ENSG00000257181.1,143.041,11.064,0,0,0,0,0,45.514,50.254
ENSG00000257183.1,0,0,0,0,0,1,0,0,3
ENSG00000257184.3,0,0,0,1.421,0,0,2.581,3.031,0
ENSG00000257185.2,0,0,0,0,0,2,0,0,0
ENSG00000257191.1,0,0,0,0,0,0,0,0,3
ENSG00000257193.1,0,0,0,0,0,0,0,0,0
ENSG00000257194.2,0,0,0,1,2,3,0,0,0
ENSG00000257195.1,1.001,1,0,2.002,0,0,1,0,3.001
ENSG00000257198.7,0,0,0,0,0,0,0,0,0
ENSG00000257199.2,0,0,0,0,0,0,0,0,0
ENSG00000257202.1,4,0,0,0,1,0,0,0,3
ENSG00000257207.5,0,0,0,0,0,0,0,0,0.542
ENSG00000257210.1,0,0,0,0,0,0,0,0,0
ENSG00000257218.6,2134.156,2339.337,2142.921,1615.746,1749.875,1852.84,1142.918,1277.438,1211.295
ENSG00000257219.6,24,24,17,1,0,0,0,0,0
ENSG00000257220.1,0,0,0,0,0,0,0,0,0
ENSG00000257221.4,2,2,2,3,2,2,2,1,3
ENSG00000257222.1,0,1,1,6,2,3,1,1,2
ENSG00000257224.1,0,0,0,0,0,0,0,0,0
ENSG00000257225.1,0,0,0,1.555,0,0,0,1.953,8.304
ENSG00000257226.2,0,0,0,0,0,0,0,0,0
ENSG00000257228.5,0,0,0,0,0,0,0,0,0
ENSG00000257230.1,0,0,0,0,0,0,0,0,0
ENSG00000257231.1,0,0,0,0,0,0,0,0,0
ENSG00000257235.1,0,0,0,0,0,0,0,0,0
ENSG00000257237.1,0,0,0,0,0,0,0,0,0
ENSG00000257239.1,0,0,0,0,0,0,0,0,0
ENSG00000257241.1,0,0,0,0,0,0,0,0,0
ENSG00000257242.9,11.052,12.065,7.076,0,4.105,4.221,5,8.214,6.12
ENSG00000257243.1,0,0,0,3,1,2,1,3,0
ENSG00000257246.2,0,0,0,2,0,3,6,2,7
ENSG00000257252.7,9.001,9,14,32,49,32,13.294,5,16
ENSG00000257253.2,0,0,0,0,0,0,0,0,0
ENSG00000257254.1,0,0,0,0,0,0,0,0,0
ENSG00000257256.1,0,0,0,0,0,0,0,0,0
ENSG00000257258.2,0,0,0,2,3,4,1,0,0
ENSG00000257259.3,6,1,4,3,5,2,15.992,16.001,15.991
ENSG00000257261.7,49,35,30,25,12,15,7,11,6
ENSG00000257262.1,0,0,1,0,0,0,0,0.918,0
ENSG00000257264.5,0,1.085,0,2.736,5.27,2.399,0,1.631,0
ENSG00000257265.1,0,0,0,0,0,0,0,0,0
ENSG00000257267.5,779.001,883.999,863,200,220,204.999,318.001,315,333.638
ENSG00000257268.1,0,0,0,0,0,0,0,0,0
ENSG00000257270.1,16.548,6.244,6.448,4.578,15.616,17.117,48.946,48.472,65.604
ENSG00000257271.1,0,0,0,0,0,0,0,0,0
ENSG00000257272.1,0,0,0,0,0,1,5,0,0
ENSG00000257275.6,1.648,1,7,0,2.211,0,1,1,0
ENSG00000257277.2,0,0,0,0,0,0,0,0,1.188
ENSG00000257279.1,7.01,13.169,9.254,16.755,16.728,7.565,16.964,31.77,41.593
ENSG00000257281.1,0,0,0,0,0,0,0,0,0
ENSG00000257283.1,1,0,0,1,0,1,0,0,0
ENSG00000257284.1,0,0,0,0,0,0,0,0,0
ENSG00000257285.7,9,11.001,13,21,14,10,18,12,16
ENSG00000257286.1,0,0,0,0,0,0,0,0,0
ENSG00000257287.1,0,0,0,0,0,0,0,0,0
ENSG00000257288.1,0,0,0,0,0,0,0,0,0
ENSG00000257289.1,0,1,0,0,0,0,0,0,0
ENSG00000257292.2,0,0,0,0,0,0,0,0,0
ENSG00000257294.2,5,3,5.47,3.002,8.004,3.017,4.001,6.086,10.597
ENSG00000257296.1,0,0,0,0,0,0,0,0,0
ENSG00000257298.1,2,2.6,3.018,4,6.152,5,13,11.004,12.028
ENSG00000257300.1,0,0,0,0,0,0,0,0,0
ENSG00000257302.1,0,0,0,15,13,11,0,0,0
ENSG00000257303.4,17.423,19.369,22.396,31.327,32.262,35.908,38.344,30.702,40.706
ENSG00000257307.1,0,1,0,1.001,0,0,6.005,5.004,2.001
ENSG00000257308.1,0,0,0,0,0,0,0,0,0
ENSG00000257310.1,0,0,0,1.569,2.414,6,15.224,22.579,0
ENSG00000257315.4,712.256,544.779,667.812,242.158,259.159,179.654,1282.496,1487.626,1635.357
ENSG00000257316.1,0,0,0,0,0,0,0,0,0
ENSG00000257319.1,0,0,0,0,0,0,0,0,0
