"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000131746.13",1339.03534919686,8.00842031639826,0.230416300061318,1.83336988854008e-264,1.4137781890492e-262
"ENSG00000167220.12",372.410664399055,-2.29076787918831,0.0661047663447265,5.07046143019133e-264,3.89736341192473e-262
"ENSG00000145623.13",218.135693089897,-8.27925948578724,0.238476671137427,3.06487991265802e-263,2.34819234856583e-261
"ENSG00000180611.7",151.458594605186,6.10326212251438,0.176199079878205,5.53455872514582e-263,4.22673004118773e-261
"ENSG00000120129.6",4524.36861797647,-4.57989704690931,0.133396738145384,2.17448710413215e-259,1.6553283080206e-257
"ENSG00000124882.4",1527.29538420741,10.0700677478008,0.292952781721422,4.82299608917832e-259,3.65977572249439e-257
"ENSG00000141696.13",452.663448474109,4.29531638824173,0.125040925309906,6.48262553909364e-259,4.90346621589214e-257
"ENSG00000244300.3",205.232844787338,5.11192266118378,0.148693743272669,9.94315616083133e-259,7.49713974526682e-257
"ENSG00000170004.19",1354.21131278259,3.82842255845832,0.111607262005636,1.10788226712343e-258,8.3269973817875e-257
"ENSG00000198113.3",727.139037948412,6.05000982185021,0.176964153986951,5.63314810678298e-258,4.22059623609472e-256
"ENSG00000082146.13",728.188142952083,-2.16096460299235,0.0631504925498883,8.00598863414354e-258,5.97956717136928e-256
"ENSG00000104687.14",2077.03085392243,-2.52379622543295,0.0738741129586028,7.10589519385182e-257,5.29066196705876e-255
"ENSG00000080618.17",699.989222938717,-8.89461410639405,0.259963391799491,1.56743094414241e-256,1.1633766360727e-254
"ENSG00000170425.4",354.80324043828,7.40188947824475,0.216202163154258,1.68213161063796e-256,1.24462018331035e-254
"ENSG00000125730.18",3785.3402217417,-6.06529573410522,0.177817091771735,2.43650599196895e-256,1.79718800668492e-254
"ENSG00000106799.14",1511.8092649713,-3.31420708734134,0.097071961035292,2.96839571540758e-256,2.18273580918407e-254
"ENSG00000101210.14",1517.39402133536,4.74080645174763,0.139129709706925,1.12734806530461e-255,8.26408762316351e-254
"ENSG00000182326.17",1945.14562017038,-7.70856516942918,0.229048401856944,2.71436964646942e-255,1.98366133763985e-253
"ENSG00000139146.14",2691.61645536031,2.73294127901141,0.0802124415733096,3.13497658592105e-255,2.28401315620279e-253
"ENSG00000090661.12",140.778323453565,-5.67615816089376,0.166908595232237,5.41358692877494e-255,3.93205208395516e-253
"ENSG00000147889.18",439.292887241252,7.55322612399973,0.221753391702459,8.99481073365525e-255,6.51328505289774e-253
"ENSG00000090889.12",1192.52206221924,7.24488749101418,0.213533259156592,2.84641421119939e-254,2.05486881246798e-252
"ENSG00000182093.16",385.36709658734,-3.67528611380392,0.108125280801449,5.10795967502426e-254,3.6763378861061e-252
"ENSG00000144908.14",754.933398933186,-5.44141507891571,0.160484980168941,9.57531525308684e-254,6.87079494187509e-252
"ENSG00000115468.13",224.10380527349,-7.18389007305773,0.21236979382994,4.87349322522912e-253,3.48645595157882e-251
"ENSG00000165304.8",1446.90386833698,4.40438210034934,0.130050399204191,2.19390924602264e-252,1.56479094601453e-250
"ENSG00000159314.13",859.128130592365,4.59059153284808,0.135623643227928,4.60657440815736e-252,3.27577092120196e-250
"ENSG00000244509.4",1392.16919110989,7.62776726182259,0.224728890343031,2.23216176728003e-251,1.58256937715427e-249
"ENSG00000131943.20",451.413025810166,-2.62297979274119,0.0775256856027524,2.75030885468121e-251,1.94412457165278e-249
"ENSG00000159217.10",643.113668850972,8.49846741497068,0.250934714747639,9.50804098143218e-251,6.70105285905032e-249
"ENSG00000057019.16",5258.3943634953,3.61546495659789,0.107046161806895,1.1267304159156e-250,7.91744796106844e-249
"ENSG00000141524.19",945.377365636522,7.07334023384452,0.209490209963728,2.05518422275225e-250,1.43990207889642e-248
"ENSG00000005469.12",492.340844601533,-2.81657133830227,0.0837352818727199,4.4228078441222e-250,3.08959144428666e-248
"ENSG00000172057.10",1805.07239099801,-2.52878481838588,0.0749858849069095,5.2526208039298e-250,3.65850430246735e-248
"ENSG00000099256.19",337.835019864157,4.86154063901176,0.144390642250664,9.43329116736816e-250,6.55117247123278e-248
"ENSG00000164104.12",3915.77150668838,4.99072181566555,0.148272984810502,1.40585134116992e-249,9.73480326650924e-248
"ENSG00000151062.15",308.560986322654,5.16316726546664,0.153376454487047,2.1744441457932e-249,1.50131461938181e-247
"ENSG00000229314.6",14169.6542956996,-19.4491660206731,1.35521936348573,3.32485513076709e-249,2.28894591915505e-247
"ENSG00000106993.12",666.978137342039,-2.98010638572864,0.0886156748281427,4.48778881089783e-249,3.0806205794114e-247
"ENSG00000126970.17",121.920079089689,-4.33600286464442,0.128726082729822,7.47111575949942e-249,5.11373113555824e-247
"ENSG00000151224.13",1166.10613176827,-9.62633180857879,0.286771039890366,1.41961387604257e-248,9.68886470399057e-247
"ENSG00000008323.16",413.93859046034,4.60939863461301,0.137452235351601,5.89871909655675e-248,4.01434032270256e-246
"ENSG00000100290.3",319.024350655012,5.59577629776907,0.16683490169352,4.81829157208009e-247,3.26969266081355e-245
"ENSG00000187866.10",263.559982960474,-2.51535079904838,0.0749714761191576,8.57072902258189e-247,5.79952663861375e-245
"ENSG00000179913.11",391.019452925269,4.29119806478939,0.128068464494036,1.18099367785643e-246,7.96868773942275e-245
"ENSG00000137393.10",239.418687558569,-6.84657140739939,0.203636847694252,1.7086266372827e-246,1.14962014906803e-244
"ENSG00000013375.17",1192.91201104108,-2.063165580272,0.0616754185857231,1.14726174106267e-245,7.6973484779603e-244
"ENSG00000079308.21",1435.40927472966,-5.87872204368404,0.175950093835595,1.98833943324458e-245,1.33028309518287e-243
"ENSG00000198455.5",906.017121543846,-3.99887317831675,0.119748994550433,7.48034129793133e-245,4.99060635301031e-243
"ENSG00000159200.18",1481.31298729538,-4.09782002743027,0.122825519172665,1.82181974758683e-244,1.2086603582384e-242
"ENSG00000241635.8",377.307195072198,-6.77133271604977,0.202197626474453,1.81998086635226e-244,1.2086603582384e-242
"ENSG00000146918.20",1887.53309456402,4.47964108724664,0.134417385346799,1.91813697004391e-244,1.26901591018142e-242
"ENSG00000137752.25",147.928399940755,-4.72632237420237,0.141325088997908,2.24286275015506e-244,1.4797286994148e-242
"ENSG00000175538.11",556.532745321679,9.17059981386416,0.274290555943554,5.70423621707838e-244,3.75294499700356e-242
"ENSG00000264343.7",502.242620544356,-2.84937886221573,0.0855329223003481,6.91398373763786e-244,4.53629910918886e-242
"ENSG00000096433.11",2365.11621644941,5.61691023042961,0.169053617755801,2.00820224090168e-243,1.31396174720815e-241
"ENSG00000139209.16",410.579027048897,-8.4273773899249,0.253619101313379,2.0391230376436e-243,1.33052778206245e-241
"ENSG00000167315.18",2312.79589376646,-3.6756309246312,0.110557236339736,4.39878083669642e-243,2.86234092198292e-241
"ENSG00000235501.8",141.214147764485,-4.37487040644898,0.131740262202902,7.20376636208955e-243,4.67477199087401e-241
"ENSG00000026508.21",3069.90062602692,3.12094164656538,0.0939678906398786,9.37948409784633e-243,6.07008519912666e-241
"ENSG00000140534.14",440.882577912948,7.48380814796674,0.225214835651012,4.85604190492765e-242,3.13412639358523e-240
"ENSG00000265491.5",1209.78978852756,-2.27486428982948,0.0686614833863138,1.56186917472018e-241,1.00531042733819e-239
"ENSG00000101311.17",1375.67043159408,4.2747703501111,0.129105438919191,1.76929638235158e-241,1.13574482100628e-239
"ENSG00000169762.17",700.380729019682,-2.66514510616121,0.0805888842095292,4.49964251032232e-241,2.88062019575917e-239
"ENSG00000100092.24",527.476591887368,7.84403021069801,0.235987671863774,4.6939647564842e-241,2.99694507879721e-239
"ENSG00000117724.15",2731.7713964527,6.70408283626111,0.203284836177789,1.3530566423481e-240,8.61566978884982e-239
"ENSG00000181751.10",273.627478890961,3.36259662559738,0.101907262706006,1.29766440030465e-239,8.24086288011649e-238
"ENSG00000131773.15",216.103794923639,-2.57878992111886,0.0780360322130018,2.07013087954883e-239,1.31113809387105e-237
"ENSG00000117114.21",279.298000482892,-6.927265141044,0.211474216002583,3.29763861434675e-239,2.08303762578058e-237
"ENSG00000138092.11",937.571210852124,2.86971127192879,0.0873407962362229,1.12584222725845e-237,7.09280603172821e-236
"ENSG00000135094.11",382.101866326819,-8.60562953308233,0.263471378743592,1.15836070425269e-237,7.2783664250544e-236
"ENSG00000151746.15",416.446953575305,3.95504499340305,0.120361485293974,1.18049335630876e-237,7.39786219147474e-236
"ENSG00000196660.12",363.893669889108,-6.22330175337864,0.189888921478008,1.67820316572864e-237,1.0489211418216e-235
"ENSG00000168243.11",349.676774092718,6.26335618961834,0.190859855027681,2.63688228814478e-237,1.64379504529467e-235
"ENSG00000104369.5",220.327310454165,4.43017854967606,0.135106719058905,3.03433685644808e-236,1.88661085543189e-234
"ENSG00000112742.10",933.435793233558,5.75824015349302,0.176219827280063,5.19413395575637e-236,3.22104113794176e-234
"ENSG00000115919.15",489.687112089076,-5.45572291690478,0.168289643885899,7.88789683819222e-236,4.87878744280998e-234
"ENSG00000137804.14",1610.7364146807,3.16386479036834,0.0967682207164915,1.95555166046857e-235,1.20639759708543e-233
"ENSG00000162639.16",159.381496099156,4.65860646525516,0.142234768242528,2.0139601529039e-235,1.23921159563784e-233
"ENSG00000204616.11",507.654088351609,6.1528882431511,0.188147112433308,5.37196264637378e-235,3.29688591250707e-233
"ENSG00000171992.13",619.465955012703,-3.84024317318702,0.117577514971603,1.00190168150975e-234,6.13303269008711e-233
"ENSG00000171564.12",10724.5913507629,-16.0471065762023,0.500708709446896,2.25375828007837e-234,1.37606716992651e-232
"ENSG00000135127.12",372.655011548577,3.91491266314082,0.120371547190104,1.39399335671922e-233,8.48941954242007e-232
"ENSG00000186193.9",1686.0606977165,10.4254783742726,0.319824532301366,2.91179712473203e-233,1.76874919461664e-231
"ENSG00000135451.13",693.258902112467,6.83071285031312,0.210316868240187,4.89828446380276e-232,2.96783556887192e-230
"ENSG00000141664.10",268.48468655583,-3.51005006308259,0.108062024972392,5.17096432010198e-232,3.12507820780514e-230
"ENSG00000101190.13",324.296525386642,2.35929980459099,0.0726649588603457,1.36526765985665e-231,8.23006908356733e-230
"ENSG00000089685.15",1794.52816904521,5.7938818932514,0.179043613716371,3.27233050546549e-231,1.96762333760281e-229
"ENSG00000025708.14",1219.15516363791,-6.67322156726227,0.206516371814593,4.17508270574286e-231,2.50410074101259e-229
"ENSG00000092929.13",894.759279563322,5.07816001641637,0.15697378715766,6.67221317191707e-231,3.9917313613653e-229
"ENSG00000171848.16",5978.18814116838,4.70288716349094,0.145488664995587,7.26916971860546e-231,4.33794095443714e-229
"ENSG00000183856.11",951.530029299592,6.96701403141822,0.215600027215718,7.45765669746052e-231,4.43926827622518e-229
"ENSG00000083844.11",119.689567384213,-5.92831436140939,0.18429158152751,2.09826563207889e-229,1.24589767568764e-227
"ENSG00000135048.14",2360.4809825085,-3.74830737845658,0.11594876151293,7.81168696537516e-229,4.62681738440463e-227
"ENSG00000285219.4",184.477785115395,-4.78847598239633,0.148882548077376,1.39956562681871e-228,8.26892616979384e-227
"ENSG00000152253.9",542.144050850152,6.02914073502519,0.187466920219807,2.92681969178789e-228,1.72493534738596e-226
"ENSG00000185432.12",2306.84741976885,-7.29676917119379,0.227135210599556,4.98327469200925e-228,2.92964745569088e-226
"ENSG00000134014.18",702.66294237416,-2.12021525022638,0.0658146753959771,9.07066068359914e-228,5.31943856533736e-226
"ENSG00000186603.7",329.862674694025,4.27540541696499,0.133159150356905,2.65108246627118e-227,1.55088324276864e-225
"ENSG00000147676.14",3879.08477532008,3.64652218246027,0.113928483757534,9.6724980830255e-226,5.64450864791004e-224
"ENSG00000170779.11",990.380583629599,3.27000836414061,0.102214148507945,2.14697660412776e-225,1.24982454227055e-223
"ENSG00000123485.12",1209.87948143202,6.70277772513633,0.210285860837158,5.79500835810707e-225,3.36521377783377e-223
"ENSG00000131037.15",383.664361337748,6.46416473618634,0.202311930945571,5.87765780340312e-225,3.40488415825921e-223
"ENSG00000184292.7",456.828195274517,4.18603675783651,0.131140458768561,2.14255546353691e-224,1.23814683246874e-222
"ENSG00000121152.10",1050.17299924982,5.47598227354673,0.171478484830946,2.33322396991204e-224,1.34505831333449e-222
"ENSG00000163171.8",825.982396551299,3.17833760538034,0.0995082793274762,2.59709134418297e-224,1.493547615392e-222
"ENSG00000135002.12",1009.63802575332,-4.18109459131002,0.130765001511098,2.97809204029394e-224,1.70851845529037e-222
"ENSG00000139278.10",2811.27520551346,-5.40511675847045,0.169645036738089,1.31674980013042e-223,7.53593361515603e-222
"ENSG00000105339.11",336.376316856988,6.42905832312861,0.201987270761648,1.83003345621649e-223,1.0448347264086e-221
"ENSG00000158882.15",389.675717116737,-2.52293279721903,0.0793258765071639,2.36081028153095e-223,1.34464280567486e-221
"ENSG00000152556.17",1311.49872861666,2.96752912268056,0.0932453969595256,2.68894695354867e-223,1.52787509793623e-221
"ENSG00000114166.8",344.873135278512,-5.62357117096599,0.176507413537005,6.29907643393685e-223,3.57062922153781e-221
"ENSG00000176641.11",170.307207719261,-7.3413924528595,0.230420460444677,8.65469503954442e-223,4.89423004486237e-221
"ENSG00000112299.8",940.418330414188,-5.9654832794739,0.18772233004355,1.09088147457947e-222,6.15428168711093e-221
"ENSG00000104413.18",1127.70819983872,10.3231832055597,0.322923318394192,1.6881304273315e-222,9.50113407098352e-221
"ENSG00000154358.23",524.289659155642,5.49278642919756,0.173192889300931,2.41457391938134e-222,1.35575756877603e-220
"ENSG00000114698.15",114.666726474797,-4.24564949864864,0.133763036654037,3.38653563298817e-222,1.89701905233731e-220
"ENSG00000114480.13",3338.95966462689,-6.65820000095372,0.209811252500382,3.70597914482987e-222,2.07107554514951e-220
"ENSG00000257267.5",348.251715384942,-2.14771422015623,0.0677521591688183,3.71512339986251e-222,2.07131210962757e-220
"ENSG00000102384.14",370.357440682897,4.99579671638649,0.157776474351068,6.48628352788444e-222,3.60786229673966e-220
"ENSG00000204444.11",167.629515303203,-4.02308145322903,0.126959928278463,8.81461538381689e-222,4.89149369114568e-220
"ENSG00000166548.17",334.114623226019,-2.97994912690871,0.0942321533213855,1.78993359900359e-221,9.90972328902898e-220
"ENSG00000269190.6",367.529673778033,-7.67984939320374,0.241833360485452,3.33752766768252e-221,1.84347952639832e-219
"ENSG00000221829.11",696.801953804981,3.37348076839362,0.106511528250903,5.98004054717625e-221,3.29540471081167e-219
"ENSG00000256043.5",251.042061308022,-4.40573296242994,0.138679965517077,7.00037187531753e-221,3.84874612061728e-219
"ENSG00000291006.1",215.949429786842,-4.02826384238812,0.126857985323233,8.96881463326868e-221,4.91959160172666e-219
"ENSG00000100342.22",3515.75741780802,-3.75937851612893,0.118842076069984,9.95506228163973e-221,5.44798811638768e-219
"ENSG00000021826.18",1497.10091806373,-8.79548876221863,0.280274668834878,1.28607212362484e-220,7.02195379499165e-219
"ENSG00000126603.9",322.912344344748,3.88400792647438,0.122861761792872,1.32149771010806e-220,7.19882846623317e-219
"ENSG00000075218.19",572.298465971149,5.4068876091053,0.17120729548372,3.90627742821832e-220,2.12306625166163e-218
"ENSG00000172667.11",1395.25239116718,-3.76621335581222,0.119348106079803,1.74254047080587e-219,9.44910473107541e-218
"ENSG00000149782.13",1013.22167926558,2.83769164513392,0.0900232871678768,1.92970407155502e-219,1.04401825520509e-217
"ENSG00000169903.7",1882.37411460014,-7.11557493915044,0.22508106097413,2.13259874885373e-219,1.15116711100056e-217
"ENSG00000169905.13",1845.04158974143,-1.64840495044611,0.0522756505522944,1.33820427727136e-218,7.20718589330434e-217
"ENSG00000184500.16",571.470199144436,-5.82370208782665,0.184653491066904,2.53619037287563e-218,1.36282935624817e-216
"ENSG00000171729.14",247.018562945398,6.61207211457061,0.210317864357795,3.24107455498679e-218,1.73766956558671e-216
"ENSG00000139211.7",569.82458727359,5.23353432719449,0.166320484673178,5.06083130369646e-218,2.70720279941654e-216
"ENSG00000131018.25",159.684019028935,-3.89479710414886,0.124098255115048,5.32786755934893e-218,2.84364454836172e-216
"ENSG00000110881.12",569.041753286032,4.8576304960008,0.15455323368628,1.86408919035645e-217,9.92690187447443e-216
"ENSG00000167880.8",1560.08921276978,11.0060775933081,0.348537972902528,1.99123432862592e-217,1.05802699192828e-215
"ENSG00000164938.14",2028.93573340573,-7.37062852823756,0.234997481828249,2.88758026795856e-217,1.5308687264349e-215
"ENSG00000147100.11",417.289421728416,-5.00937068014488,0.158997766459775,4.09539404046724e-217,2.16636311481375e-215
"ENSG00000109805.10",1395.05023798207,5.17073750804115,0.165375620248795,2.52873843743745e-216,1.33466814727949e-214
"ENSG00000106327.13",344.451777975224,-4.68721253793275,0.149606347983951,2.69919401809109e-216,1.42147576770912e-214
"ENSG00000163082.10",972.96474005756,4.61439216426801,0.147410027380192,3.48958129174759e-216,1.83365144381188e-214
"ENSG00000175643.10",262.366585085309,3.8868530408844,0.124112885840187,4.82251712900098e-216,2.52846808677488e-214
"ENSG00000173706.15",911.668814532572,-4.61113554281857,0.147500531538641,7.27571600565766e-216,3.80628922577918e-214
"ENSG00000051341.15",881.812786083368,6.96132653512425,0.223109229175956,9.92305317880797e-216,5.17983375933776e-214
"ENSG00000132698.15",551.698299509679,8.27632841083943,0.264305902539158,1.61268888476205e-215,8.3997749346455e-214
"ENSG00000102034.18",632.253692408892,5.22157173713416,0.167033104782827,1.28700192512652e-214,6.68874895485338e-213
"ENSG00000176532.4",248.208557924235,4.53967685761758,0.145621532733768,1.97240972982794e-214,1.0228537880599e-212
"ENSG00000164038.16",386.29079248858,-3.90123527616528,0.12562463749779,3.16600041439478e-214,1.63825001835055e-212
