pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_HS_GAG_DEGRADATION,0.51588785046729,0.705552501374382,0.0739901439101342,0.361356436282862,0.962590752448911,18,SDC3|HSPG2|HPSE|GPC4|GPC1|GPC2
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.516544117647059,0.705585355317158,0.0730744399126987,0.258682015143438,0.965384124863182,95,IMPDH1|SYK|CHD3|ATP1A3|JAK3|FXYD3|HDAC1|MTA3|RBBP4|ZBP1|AP2B1|PDCD1|MTA1|FXYD6|HDAC2|KDM1A|ATP1B3|RBBP7|PLCG2|AP2M1
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.52059925093633,0.707670926677957,0.0736212741014394,0.283315271689092,0.972868386796443,54,GLB1L2|UGT8|FUT1|SMPD4|ARSG|B4GALT6|FUT2
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,0.519553072625698,0.707670926677957,0.0734381410838857,0.353994252479185,0.960126911701889,19,GABBR1|GRM2|GABBR2|TAS2R38|TAS2R30|TAS2R19|TAS2R14|CASR|TAS1R1|TAS1R3|TAS2R43|TAS2R10|GRM6|TAS2R31
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.518828451882845,0.707670926677957,0.0795564677235957,-0.28622214477434,-0.954961802989914,43,DUSP1|PPP2CB|NRAS|MAP2K1|DUSP16|PPP2R5A|DUSP10|PEBP1|UBC|PTPN3|PPP2R5B|MAP2K2|MAPK1|PPP2R1A|DUSP8
REACTOME_STRIATED_MUSCLE_CONTRACTION,0.52060737527115,0.707670926677957,0.0813027345384498,-0.314526314330131,-0.954449045424094,29,TPM1|DMD|TNNI1|ACTA1|TMOD1|NEB
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.523706896551724,0.710154187790673,0.0806388495950661,-0.242356801660129,-0.977597509189373,145,ITGB3|FSTL1|FSTL3|ITGAV|FST|UBE2D3|CGN|USP15|ITGB1|TGFBR1|NCSTN|F11R|GREM2|AMHR2|BMP2|TGFB2|INHBA|UBC|ACVR2A|PSEN2|APH1B|PSEN1|AGO4|TCF4|FURIN|APH1A|CCNC|RXRA|RHOA|NEDD8|SMAD1|RNF111|STAT1|SERPINE1|CDKN2B|FGF2|ITGB6|MAPK1|STUB1|GIPC1
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.523105360443623,0.710154187790673,0.0727141077934447,0.259480159323388,0.964067928256402,93,FYN|EREG|AREG|NR4A1|FOXO6|NTRK2|FGF18|FGF20|TGFA|PDGFA|FGF9|NTF4|RAC2|FGF3|SRC|KITLG|LCK|AKT3|PRR5|FGF19|ESR2
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,0.524489795918367,0.710352684763226,0.0776798560117236,-0.282680062562917,-0.9498712967167,45,ATP2B2|MYO7A|ACTG1|GSN|ACTB|ESPNL|MYH9|SPTBN1|KCNMA1
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.525862068965517,0.711347962382445,0.080419996876154,-0.301547575232624,-0.9535170593794,36,CERS2|ORMDL3|SGMS1|KDSR|SPTLC3|CERS4
REACTOME_SLC_TRANSPORTER_DISORDERS,0.528336380255942,0.713829782524977,0.0716527366829457,0.262228890464908,0.952888559953279,78,SLC2A1|NUP205|NUP188|NUP210|NUP214|NUP160|NUP155|HK1|SLC6A20|NUP107|SLC39A4|NUP62|NDC1|SLC34A3|AAAS|AVPR2|SLC5A1|NUP43|NUP93|RAE1|HEPH|SLCO2A1|POM121C|NUP42|SLC26A4|NUP85|SLC24A4|NUP37|NUP50|SLC1A3|NUP98|POM121
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.529017857142857,0.713886249784073,0.0819778796501272,-0.264895341725392,-0.969633196443209,77,IKBKG|NFKBIA|PSMD7|PIK3R1|PSMB2|CDC34|UBC|PSMA6|PSMA3|PSMB4|PSMA5|PTEN|PSMB5|CHUK|TAB2|PSMD1|PSMB7|FBXW11|PSMA4|PSMC1|PSMA1|UBA52|NFKB1|PSMC5|MAP3K7|PSMD6|PSMC4|PSMB1|PSMC6|PSMD3|IKBKB|RPS27A|RIPK2
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.532347504621072,0.716646339152131,0.0718276293603809,0.258832308735351,0.950794980417451,83,DLG3|TUBB3|GIT1|CAMKK1|TUBA1A|NRGN|GRIN2D|PRKX|PRKAR2B|GRIN1|RPS6KA1|NBEA|PRKAR1B|SRC|TUBB2B|KIF17|DLG4|MAPK3|GRIN2C|RASGRF1|GRIN2B
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY,0.531835205992509,0.716646339152131,0.0725351864394589,0.337618941472991,0.939268083550269,21,IGF1R|SDC3|HSPG2|GPC4|GPC1|GPC2
REACTOME_SIGNALING_BY_ALK_IN_CANCER,0.53551912568306,0.717231055131117,0.0707899094502623,0.260329593060889,0.964314482525189,89,FOXM1|DNMT1|CCNB1|PPFIBP1|PRF1|PLCG1|NOTCH1|BCL11A|HDAC1|TP53|TNRC6C|HIP1|MAPK3|ZAP70|PTPN6|MAPK9|IL10|GZMB|MECP2|IL10RA
REACTOME_CARDIOGENESIS,0.533457249070632,0.717231055131117,0.072003313661988,0.334185386437785,0.951232321605126,24,TBXT|WDR5|ISL1|LEF1|MEF2C|TBX1|KAT2A|TBX20
REACTOME_DNA_METHYLATION,0.536585365853659,0.717231055131117,0.0721797965581253,0.291057684747411,0.949684177919785,42,UHRF1|DNMT1|H2AX|H2AZ2|DNMT3B|H2BC9|H2BC26|H3C8
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,0.536585365853659,0.717231055131117,0.0721797965581253,0.290858700532099,0.949034917753018,42,LIMK1|FYN|EFNB2|EPHB2|LIMK2|EPHB3|EFNB3|EFNB1|GRIN1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,0.536105032822757,0.717231055131117,0.0802023444698144,-0.328054625312816,-0.935349231014037,23,KLB|NRAS|FRS2|PIK3R1|GAB1|FGF2|SHC1|PTPN11
REACTOME_HS_GAG_BIOSYNTHESIS,0.536637931034483,0.717231055131117,0.0793434960134973,-0.314518645725398,-0.927277899432713,26,SDC2|GPC6|EXT1|SDC1|HS3ST3B1
REACTOME_PHOSPHOLIPID_METABOLISM,0.539112050739958,0.719675895485398,0.0780892306943345,-0.23132032759995,-0.967814653421278,192,ETNPPL|DGAT2|PLA2G2A|GPD1|RAB4A|LPGAT1|GPAM|CEPT1|LPIN2|MGLL|PNPLA8|ETNK2|PNPLA3|PIK3C2G|PLA2G4C|MTMR10|PI4K2B|CHPT1|STARD10|PLEKHA1|MTMR9|PLA1A|PCTP|LPIN1|PI4K2A|PIK3R1|TNFAIP8L1
REACTOME_CO_INHIBITION_BY_CTLA4,0.540186915887851,0.719761394921994,0.0716527366829457,0.3555116092197,0.947021148822814,18,FYN|PPP2R5C|SRC|LCK|AKT3
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,0.541755888650964,0.719761394921994,0.0785029047348687,-0.30900739881433,-0.943219671686712,30,ADAMTS1|SPON2|ADAMTSL3|ADAMTSL4|THSD4|THBS1|ADAMTS4|ADAMTS10
REACTOME_RAP1_SIGNALLING,0.540590405904059,0.719761394921994,0.0709609456938284,0.366202368958242,0.938661606494201,15,RAP1GAP2|RAPGEF3|RASGRP1|RASGRP2
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,0.541304347826087,0.719761394921994,0.0793434960134973,-0.364047223282073,-0.92476509150838,15,NRAS|PIK3R1|GAB1|SHC1
REACTOME_FLT3_SIGNALING_IN_DISEASE,0.543103448275862,0.720693755381525,0.0787113806986485,-0.312288254344986,-0.92070216008546,26,NRAS|SPTBN1|PIK3R1|UBC|PTPN11
REACTOME_SENSORY_PROCESSING_OF_SOUND,0.548983364140481,0.726246255472771,0.0702812841717392,0.267721272721265,0.947092161407472,63,CTBP2|USH1C|EPB41L1|KCNQ4|CABP1|PCLO|CLIC5|EZR|USH1G|TPRN|STX1A|CACNA2D2|MYO3B|CIB2|TMIE|SYP|FSCN2|DNAJC5|BSN
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.54945054945055,0.726246255472771,0.0697792517076235,0.295082143922409,0.946365228354506,39,DLG3|TUBB3|TUBA1A|GRIN2D|GRIN1|NBEA|TUBB2B|KIF17|DLG4|GRIN2C|GRIN2B
REACTOME_PLATELET_HOMEOSTASIS,0.550541516245487,0.726246255472771,0.0689567351672811,0.260598581861684,0.943496444018577,75,ITPR3|ORAI2|GNG4|ATP2A3|LRP8|NOS3|KCNMB4|GNB3|PRKG2|NOS2|PDE9A|PPP2R5C|IRAG1|PDE10A|PLA2G4A|GNG11|PTPN6|GNGT2|GNG13|ATP2A1|SRI|P2RX5|P2RX6
REACTOME_IRS_MEDIATED_SIGNALLING,0.550218340611354,0.726246255472771,0.0787113806986485,-0.290101854407691,-0.935324049977917,41,KLB|NRAS|FRS2|IRS2|PIK3R1|GAB1|FGF2|PIK3C3|PTPN11
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.548507462686567,0.726246255472771,0.0707899094502623,0.32564118671498,0.93263148582794,25,FYN|AP1M2|AP2B1|LCK|CD8B|AP2M1|AP1S2|CD4|RAC1|AP1S3
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,0.552238805970149,0.727625156390421,0.077274697304471,-0.283805190472932,-0.931533802629677,42,PSMD7|PSMB2|UBC|PSMA6|PSMA3|PSMB4|PSMA5|PSMB5|PSMD1|FZR1|PSMB7|PSMA4|PSMC1|PSMA1|UBA52|PSMC5|PSMD6|PSMC4|PSMB1|PSMC6|PSMD3|RPS27A
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2,0.553648068669528,0.728621750749049,0.0774767547848578,-0.30212483224844,-0.943841381455834,34,PPARGC1A|PPARA|RORA|BMAL1|CHD9|ATF2|NCOA2|RXRA|NPAS2|NRIP1|RORC
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.555147058823529,0.729733943047184,0.0694481442003175,0.285497846398212,0.931421622075732,41,FYN|SYK|INPP5D|JAK3|CBL|IL2RG|CSF2|PTPN6
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,0.556420233463035,0.729797378726646,0.0721797965581253,0.288711923412079,0.948543016069051,46,ORC1|ORC6|H2AX|H2AZ2|ORC3|H2BC9|H2BC26|H3C8
REACTOME_PI_3K_CASCADE_FGFR4,0.556503198294243,0.729797378726646,0.0768736734126542,-0.353373523023777,-0.920074003344531,16,KLB|FRS2|PIK3R1|GAB1|FGF2|PTPN11
REACTOME_TRP_CHANNELS,0.558052434456929,0.730113149887377,0.070113215764256,0.334185221930679,0.929715351822937,21,MCOLN2|MCOLN3|TRPM2|TRPV2|TRPM6|TRPM5|TRPV6|TRPC1|TRPM4
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,0.558052434456929,0.730113149887377,0.070113215764256,0.334158420789618,0.92964079008096,21,HRH1|ADRA2C|HTR1D|ADRA2B|HTR6|CHRM4|ADRA1D|CHRM3|CHRM1
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,0.562637362637363,0.734568977542196,0.0778840111977068,-0.253420610428836,-0.956910275349991,90,RAB18|RAB27A|HPS1|RAB12|RAB21|RAB3GAP2|TRAPPC3|RAB32|RAB9A|RAB5A|TRAPPC6B|TRAPPC8|RAB14|DENND2B|TRAPPC13|TRAPPC11|GDI2|DENND4A|RAB1A|RAB5B|DENND2C|RAB13|TRAPPC5|RAB8B|RIC1|DENND5A|RAB8A|ULK1|TRAPPC6A|DENND2D|MON1A|MON1B|RAB5C|RGP1|DENND1C
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.563432835820896,0.734568977542196,0.0694481442003175,0.342602889561056,0.941710368255773,20,LIMK1|SEMA4D|LIMK2
REACTOME_SYNTHESIS_OF_PA,0.56304347826087,0.734568977542196,0.077274697304471,-0.303033393347844,-0.933737881683273,32,PLA2G2A|GPD1|GPAM
REACTOME_DAG1_GLYCOSYLATIONS,0.566355140186916,0.736602193717893,0.0692836467392548,0.350541438121937,0.933781476697394,18,LARGE2|MGAT5B|B3GALNT2|POMK|CRPPA|POMGNT2|FKRP
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.566914498141264,0.736602193717893,0.0689567351672811,0.319347022389231,0.92160196282717,26,STMN1|ADAP1|EREG
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,0.56697247706422,0.736602193717893,0.0683110858318647,0.323927381359246,0.919509690324304,23,GNG4|GNB3|SRC|PLA2G4A|GNA15|GNG11|GNGT2|GNG13
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.568669527896996,0.737225237361243,0.0760837160951725,-0.301005130740178,-0.936660408282896,33,SDC2|GPC6|EXT1|SDC1|NAGLU|HS3ST3B1
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.568773234200744,0.737225237361243,0.0687943095604775,0.32429023394295,0.923066551160669,24,LIMK1|SEMA4D|LIMK2
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,0.56989247311828,0.737819025522042,0.0760837160951725,-0.331674178303584,-0.901803093883807,19,MYL6|MYL12B|MYH9|RHOC|RHOB|MYL9|RHOA|PPP1CB|CFL1
REACTOME_CRISTAE_FORMATION,0.571120689655172,0.738552363447477,0.0760837160951725,-0.299507223119909,-0.924878490241173,31,APOOL|ATP5PF|ATP5PB|ATP5F1C|MICOS13|ATP5F1A|ATP5MC3|ATP5MK|SAMM50|ATP5F1D|ATP5PO|ATP5MC1|HSPA9|ATP5PD|MTX2|ATP5MC2|MICOS10
REACTOME_ACTIVATION_OF_SMO,0.57196261682243,0.738785046728972,0.0687943095604775,0.349489994949223,0.930980614797184,18,GRK2|PTCH1|IQCE|KIF3A|EFCAB7|ARRB1|BOC|CDON
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.575824175824176,0.742913040716509,0.0766746872490091,-0.291909366404128,-0.926169292991691,38,FBXL5|FBXO6|CCT6B|STAT3|GBA1|CCT3|LONP2|FBXW5|KIF13A|KIFC3
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,0.579741379310345,0.743904627611845,0.0753093764172773,-0.293983495198404,-0.923821489556479,35,UBE2D3|RIGI|CYLD|UBC|UBE2K|ATG5|UBE2L6|IFIH1|TBK1|RNF125|TNFAIP3|UBA7|UBA52|TRIM4|ISG15|HERC5|RPS27A|ITCH
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,0.577281191806331,0.743904627611845,0.0681513438679483,0.337097591219088,0.914298655790631,19,GNG4|GNAT3|GNB3|GNG11|GNGT2|GNG13
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,0.579925650557621,0.743904627611845,0.0678338263479455,0.321185369654333,0.914228800063856,24,L1CAM|SPTBN2|ANK2|KCNQ2|SPTB|SCN5A|ANK3|SCN4B|SCN4A|SPTBN5|ANK1
REACTOME_METABOLISM_OF_COFACTORS,0.578358208955224,0.743904627611845,0.0681513438679483,0.317275175153615,0.908671353905932,25,HPDL|NOS3|PRKG2|DHFR
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.579245283018868,0.743904627611845,0.0686325631836726,0.323506080385344,0.907259476617065,22,MBOAT2|PLA2R1|LPCAT4|PLBD1|PLAAT1|PLA2G4A|PLA2G4D|PLA2G4F
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,0.582867783985102,0.746820260536595,0.0676760401641789,0.333906700731742,0.905644108978818,19,ST6GALNAC4|MUC1|MUC13|MUC16|MUC4|MUC5AC|MUC17|MUC12|MUC5B
REACTOME_RHOU_GTPASE_CYCLE,0.58364312267658,0.746956106544797,0.0675188953767744,0.285773469005184,0.92299321344153,40,DEPDC1B|GIT1|IQGAP1|PAK4|EPHA2|SRC|DLG5|SRGAP2|NCK2|ARHGAP30|ARHGAP31|VANGL1
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,0.584558823529412,0.747271073377805,0.0668966276500666,0.250557060173343,0.933992822319158,94,ADCY3|CACNB3|FYN|GNG4|CACNB1|HSPG2|ADCY7|NOS3|PDE4D|GNB3
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.586270871985158,0.747583922926389,0.0672065093710464,0.267262515335618,0.924122557518752,55,E2F1|TP73|CDKN2A|TP53|TFDP1|PMAIP1|SFN|MAPK3|AKT3
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.586206896551724,0.747583922926389,0.0747385227439092,-0.294600330767397,-0.909726003621675,31,DUSP3|PPP2CB|MAPK14|MEF2A|MAPKAPK2|ATF2|MAPK8|VRK3|MAPK1|PPP2R1A
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,0.586813186813187,0.747583922926389,0.0756946307932749,-0.304628555003939,-0.909030755555554,28,PARP9|GALNT1|ST3GAL1|ST3GAL2|UBC|ST6GAL1|MGAT1
REACTOME_CELL_JUNCTION_ORGANIZATION,0.588582677165354,0.748179421103263,0.0699458736501659,0.219502011128312,0.950846447144228,257,ITGB4|EZH2|CDH3|PKM|CTBP2|FYN|NECTIN1|H2AX|FOXQ1|SNAI1|MTBP|HOXC8|ARHGAP32|TFAP2A|LAMA3|COL17A1|KRT5|PLEC|H2AZ2|CDH24|ILF3|HDAC1|CLDN7|TNRC6C|TCF3|SUZ12|ANK3|RBBP4|ITGA6|KMT5A|PRDM8|FOXJ2|SRC|CDH17|SP1|H2BC9|KRT14|H2BC26|FOXF1|MAPK3|HDAC2|CLDN4
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,0.588621444201313,0.748179421103263,0.0753093764172773,-0.319506697706758,-0.910977382863851,23,NRG1|NRAS|PIK3R1|GAB1
REACTOME_BACTERIAL_INFECTION_PATHWAYS,0.595238095238095,0.7557289127255,0.0741758965588009,-0.245744140040472,-0.94322483127199,98,MRC1|COL4A5|COL5A2|ANTXR2|MAP2K1|GBP1|DUSP16|GBP4|TRIM27|FN1|EPS15|MAP2K4|RAB5A|TXNRD1|PDCD6IP|UBC|GBP2|KPNA1|ATP6V1H|STAM2|B2M|FURIN|ENO1|HBB|LAMC1|STAM|MAP2K2|MAPK1|VPS33B|COL5A3|CASP4
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,0.597826086956522,0.756433007985803,0.0650877566917313,0.255514615167071,0.923171072437036,71,H2AX|WDR5|H2AZ2|KMT2A|HDAC1|CBFB|TNRC6C|SETD1A|NFE2|H2BC9|H2BC26|PRKCQ|PRMT1|KMT2D|H3C8|SETD1B|ITGA2B
REACTOME_SLC_MEDIATED_TRANSPORT_OF_ORGANIC_ANIONS,0.597806215722121,0.756433007985803,0.0655321029282414,0.303410730630366,0.898263975710038,28,SLC44A2|SLCO4A1|SLC16A3|SLC44A4|SLCO3A1|SLC16A8|SLC44A5|SLCO2A1
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,0.597430406852248,0.756433007985803,0.0734381410838857,-0.333091656453874,-0.89429911104966,18,NRAS|PIK3R1|UBC|GAB1|SHC1
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,0.600867678958785,0.75942053195697,0.0738052724171275,-0.29681795734596,-0.900711969543598,29,DMD|ACTA2|ACTG1|ACTA1|ACTB|DTNA|SGCB|LAMC1
REACTOME_SIGNALING_BY_PTK6,0.604166666666667,0.760146561443066,0.0714786287425507,-0.266046245760344,-0.913036726731738,50,NRG1|LRRK2|NRAS|STAP2|ELMO1|STAT3|HIF1A|UBC|BCAR1|EPAS1|CRK|RHOA|NR3C1|GPNMB
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.602611940298508,0.760146561443066,0.066132620475844,0.331404530340356,0.91092950998836,20,SYN3|SYT1|STXBP1|TSPOAP1|PPFIA3|STX1A|CPLX1|PPFIA4|PPFIA1|RAB3A
REACTOME_PI_3K_CASCADE_FGFR2,0.604089219330855,0.760146561443066,0.0658311958368866,0.340484623431094,0.895286991284917,17,FGF18|FGF20|FGF9|FGF3|FGF8
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.603321033210332,0.760146561443066,0.0655321029282414,0.347683727691887,0.891194033822249,15,SYT1|STXBP1|TSPOAP1|PPFIA3|STX1A|CPLX1|PPFIA4|PPFIA1|RAB3A
REACTOME_CLEC7A_DECTIN_1_SIGNALING,0.612068965517241,0.766841018123667,0.0725351864394589,-0.248789141244333,-0.933825158347144,86,IKBKG|NFKBIA|TAB3|PPP3CB|PSMD7|AHCYL1|PSMB2|CDC34|UBC|PSMA6|PSMA3|PSMB4|PSMA5|ITPR2|PSMB5|CHUK|TAB2|PSMD1|PSMB7|UBA3|FBXW11|PSMA4|PSMC1|NFKB2|PSMA1|UBA52|NFKB1|PSMC5|MAP3K7|PSMD6|PSMC4|PSMB1|MAP3K14|PSMC6
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,0.615671641791045,0.766841018123667,0.0650877566917313,0.297314030002139,0.913579640406122,34,COL6A1|COL17A1|COL13A1|COL9A3|COL7A1|COL5A1|COL11A2|COL9A2|COL2A1|COL8A2|COL6A3|COL20A1|COL6A5
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.612704918032787,0.766841018123667,0.0699458736501659,-0.268721460770224,-0.906849387082218,46,ITGB3|ITGAV|USP15|ITGB1|TGFBR1|TGFB2|UBC|FURIN|NEDD8|ITGB6|STUB1|TGFB3|PPP1CB|MTMR4
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,0.614953271028037,0.766841018123667,0.0652353056017703,0.299351676127841,0.896513097258773,30,FYN|INPP5D|CBL|SRC|PLCG2|INPPL1
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,0.614953271028037,0.766841018123667,0.0652353056017703,0.298606095527163,0.894280195869292,30,SYK|PLCG1|LAT|MAPK3|MAPK9|PLCG2
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,0.610486891385768,0.766841018123667,0.0656813601934011,0.321060692899142,0.893202438248928,21,INPP5D|JAK3|IL2RG|CSF2|PTPN6|INPPL1|CSF2RA|PIK3R3|IL2RB|IL3RA|PIK3R2
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,0.615241635687732,0.766841018123667,0.0649407684612899,0.337444274406198,0.887292548236282,17,GNG4|GNB3|GNG11|GNGT2|GNG13|PTGIR|GNG2|GNAS
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,0.614259597806216,0.766841018123667,0.0642140881844605,0.299497585134739,0.886678895567582,28,FGF18|FGF20|FGF9|CBL|FGF3|SRC|MAPK3|FGF8
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING,0.614525139664805,0.766841018123667,0.0650877566917313,0.325444319816736,0.882691872899654,19,FGF18|FGF20|FGF9|FGF3|FGF8|FRS3
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,0.629213483146067,0.782834166322198,0.0642140881844605,0.317177270868274,0.882398617963741,21,FYN|IQGAP1|NCK2|NPHS1
REACTOME_SIGNALING_BY_FGFR,0.632162661737523,0.785627539531265,0.0633597010643758,0.247258224121787,0.904020739098226,82,ESRP1|GALNT3|SPRED1|PLCG1|FGF18|FGF20|FGFBP1|FGF9|CBL|FGF3|NCBP2|SRC|SPRED2|MAPK3|PTBP1|FGF19|FGF8|FGFRL1|FRS3|FLRT1|POLR2D|FGFR4|BRAF|POLR2A|POLR2J|FGFR1|RBFOX2|GTF2F1
REACTOME_RAB_REGULATION_OF_TRAFFICKING,0.635593220338983,0.788252788104089,0.0697792517076235,-0.234107232331771,-0.924425112791471,121,RAB4A|RAB18|RAB27A|HPS1|GABARAP|RAB12|RAB33B|RAB21|RAB3GAP2|GABARAPL2|TRAPPC3|RAB32|OPTN|RAB9A|RAB5A|TRAPPC6B|TRAPPC8|RAB14|DENND2B|TBC1D7|TRAPPC13|TBC1D25|TRAPPC11|GDI2|DENND4A|RAB1A|RAB5B|DENND2C|RAB13|TRAPPC5|RAB8B|RIC1|TBC1D15|DENND5A|RAB8A|ULK1|TRAPPC6A|TBC1D17|DENND2D|MON1A|MON1B|RAB5C|RGP1|DENND1C
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.635687732342008,0.788252788104089,0.0633597010643758,0.288525217996869,0.901883201809746,36,SYK|INPP5D|JAK3|IL9R|LGALS9|LCK|IL2RG|CSF2|PTPN6
REACTOME_NOD1_2_SIGNALING_PATHWAY,0.637931034482759,0.788406461221217,0.0704500850658419,-0.284628739756689,-0.900018376000195,36,IKBKG|MAPK14|TAB3|IRAK2|CASP1|CYLD|UBC|BIRC2|BIRC3|CHUK|CASP4|TAB2|CASP9|TNFAIP3
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,0.636531365313653,0.788406461221217,0.0629394692018967,0.34281630645104,0.878717704260498,15,PHKA1|AKR1E2|PHKG1|PYGM|GAA|PYGB
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,0.637735849056604,0.788406461221217,0.0639271933359996,0.313133786844561,0.878170806636209,22,FYN|LCK|AKT3|PRR5
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,0.641304347826087,0.790823925054048,0.0706196247122591,-0.341748728219859,-0.86812169881663,15,PPP2CB|PPP2R5A|PPP2R5B|PPP2R1A|PPP2R1B
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,0.641263940520446,0.790823925054048,0.0629394692018967,0.302029329209822,0.859702643133331,24,PLCG1|FGF18|FGF20|FGF9|FGF3|FGF8|FRS3
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,0.643122676579926,0.79219084664812,0.0628003977812234,0.276730452632828,0.893786013872652,40,TUBB3|TUBA1A|AGBL5|LRRC49|TTLL5|TUBB2B|VASH1|TTLL4|AGBL2|TTLL10|AGTPBP1|TUBB4B|TUBA1B
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,0.658135283363803,0.808656845338068,0.0609039347452418,0.243121500438712,0.903088409607441,90,UHRF1|CNOT6|TEAD4|H2AX|STPG4|CNOT3|H2AZ2|TP53|UNG|H2BC9|H2BC26|H3C8|EIF4A3|FGF8|CREBBP|BTG4|TET3
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,0.659380692167578,0.808656845338068,0.060640400949416,0.253945221146326,0.893600753407503,60,SOX9|KRT19|KRT23|PDX1|LAMA3|ANXA1|KLK1|LAMB1|LAMA2|KRT17|LAMA5|CXCR4|COL5A1|COL11A2
